"No","Ch1","Ch2","Ch3","Ch4","Choice"
154,0.0849477757962199,0.184514287711669,0.462912797356056,0.267625139136055,3
156,0.0284149890197281,0.535919753269953,0.260061983853449,0.17560327385687,2
159,0.361633053663685,0.171191490254856,0.166364331972061,0.300811124109398,1
168,0.131928779597502,0.199855796939991,0.249098255340882,0.419117168121625,3
176,0.260720978443614,0.429140852953625,0.113715374978302,0.196422793624459,4
185,0.235946717876107,0.335666442355993,0.10139791242497,0.326988927342931,4
205,0.282716744575366,0.0611991671339265,0.418104151073331,0.237979937217377,1
208,0.0690039505072514,0.371852491736685,0.166210733597833,0.392932824158231,1
209,0.490278417992567,0.0167615224010905,0.313421242245139,0.179538817361203,1
210,0.219172789088351,0.21431130113875,0.251806680265419,0.31470922950748,1
213,0.0533078632041756,0.245465381065658,0.451087861181167,0.250138894548999,3
215,0.539353214120271,0.0671771929413534,0.0735745948479403,0.319894998090436,1
218,0.156902829127048,0.0497750872240599,0.127637886626426,0.665684197022466,1
221,0.235660205660661,0.0672136819477116,0.454956649028038,0.242169463363589,3
234,0.433824185001911,0.0620730599386222,0.22389904693785,0.280203708121617,4
237,0.108072140898454,0.207278971875772,0.0943389865726739,0.5903099006531,4
238,0.0696708954759261,0.100688314525698,0.560224334481232,0.269416455517144,4
239,0.292698316831353,0.0499247822343521,0.427906062468057,0.229470838466238,4
250,0.0629775940858272,0.174796280557973,0.501661425017301,0.260564700338899,3
254,0.319628241085657,0.37579869579522,0.0471152822631959,0.257457780855926,4
255,0.0455291573736327,0.284048514421123,0.180913362415965,0.489508965789279,4
257,0.137916742155644,0.0983055101723764,0.474404727939964,0.289373019732015,3
267,0.0823388364605869,0.234452111935309,0.530758769714726,0.152450281889378,2
270,0.104857330222931,0.365768433454545,0.155941718539215,0.373432517783309,2
271,0.190317184214467,0.557658877980669,0.133858695252354,0.11816524255251,1
278,0.117981826595168,0.601264476153263,0.139898246136878,0.140855451114691,2
280,0.279114517690372,0.155788222217155,0.26580261399729,0.299294646095183,3
281,0.448421294492004,0.191716079857415,0.150901061872648,0.208961563777933,1
282,0.117869428671106,0.167651007010581,0.475273919763898,0.239205644554415,3
288,0.33640546233679,0.075714856207069,0.33085901755149,0.257020663904651,3
290,0.19430773838545,0.267694874934025,0.230062593438044,0.30793479324248,4
293,0.219226838960919,0.299789416046958,0.192853806821563,0.28812993817056,4
294,0.425394510180689,0.159208573338517,0.0725353333150442,0.34286158316575,4
295,0.423941399111458,0.17652285294817,0.0660346991371461,0.333501048803226,1
299,0.055002374045729,0.525574526207899,0.187113357871654,0.232309741874718,2
301,0.0288868818538083,0.349606064594396,0.462367767777028,0.159139285774768,3
304,0.198818185146272,0.0893656497739514,0.330162506148677,0.3816536589311,4
307,0.376807475185931,0.249538499079446,0.202073501912923,0.171580523821701,3
308,0.256219328484803,0.240086122527267,0.0705984481500343,0.433096100837896,2
310,0.257262564522795,0.0938078060982734,0.479793944407587,0.169135684971344,1
317,0.324395331334824,0.418957641973648,0.0976716161022076,0.15897541058932,2
318,0.0716950731979214,0.547655658070521,0.131796845877323,0.248852422854235,2
319,0.0828094745777531,0.465985198334617,0.0702594073890995,0.38094591969853,4
324,0.0350637502543815,0.542687459098878,0.197127108789616,0.225121681857124,2
329,0.416064282071852,0.0885082357835513,0.279276259546718,0.216151222597879,4
336,0.0499618664258823,0.368720723912472,0.301107696470449,0.280209713191196,4
337,0.14384405130594,0.0493670213737588,0.657108576384537,0.149680350935764,3
339,0.223294846788433,0.431764564310226,0.248855777560364,0.096084811340977,2
344,0.172449281809613,0.110406400785418,0.56418563473833,0.152958682666639,1
347,0.0744326654119092,0.470043671271513,0.151869646644037,0.303654016672541,2
351,0.114412471469306,0.508337167597887,0.143837086496777,0.23341327443603,1
353,0.23857017339209,0.273695254154256,0.287595243842609,0.200139328611045,3
363,0.134162117454414,0.137462191874862,0.166793053734932,0.561582636935791,4
364,0.285703554636111,0.0756153517302543,0.528923658163689,0.109757435469946,1
366,0.217042845778585,0.134603629914879,0.522837148143022,0.125516376163514,4
369,0.121850840871446,0.186237929360212,0.53266745019414,0.159243779574202,4
370,0.352226917576634,0.107276056230132,0.139441360646681,0.401055665546552,4
388,0.324974909031153,0.339107706529893,0.163486508044444,0.17243087639451,1
390,0.164635957105404,0.544782295628941,0.0989301081501688,0.191651639115487,2
393,0.10776665563991,0.514365618486078,0.109621277787245,0.268246448086767,2
399,0.294357200983816,0.330410703481035,0.158492345889816,0.216739749645333,1
401,0.299041102373164,0.0436891568239389,0.293461640036229,0.363808100766669,4
403,0.0537411884550516,0.637809386922287,0.0272450616566302,0.281204362966031,4
405,0.0441744236718679,0.326552138868794,0.165534437872009,0.463738999587329,4
409,0.0853873598541415,0.420077013495431,0.0626251918117766,0.431910434838651,4
419,0.377069979580968,0.288460574993629,0.0480446777464847,0.286424767678919,2
425,0.0712969477356935,0.272723864003749,0.139634904931716,0.516344283328842,3
426,0.190678700408128,0.388256032401964,0.0956474641734676,0.32541780301644,2
427,0.303145517508,0.371939868360972,0.125323832174458,0.19959078195657,2
429,0.5335914847136,0.046994261747749,0.10966670096058,0.309747552578071,3
430,0.0936681959484294,0.16343499804546,0.296206887252358,0.446689918753752,3
432,0.166427138575824,0.0837857142670091,0.190089710489927,0.55969743666724,4
438,0.198467834870053,0.106938396337938,0.196898743154892,0.497695025637117,1
439,0.179701629788847,0.0684687874180496,0.368304880954863,0.38352470183824,3
443,0.115382520511595,0.290582611049923,0.115360442915434,0.478674425523048,4
448,0.0435887013145159,0.0503639867231847,0.46850769071671,0.437539621245589,3
461,0.374056412522067,0.290129666412868,0.209766233504666,0.126047687560399,4
465,0.250840006419525,0.0644745882039696,0.439232574153061,0.245452831223445,1
468,0.419673351635287,0.0658996508405505,0.253505841142841,0.260921156381322,4
475,0.0743696831557434,0.316955295027317,0.487955749558451,0.120719272258489,3
482,0.118533157342484,0.268379839655659,0.232624632378093,0.380462370623764,4
491,0.0400145347997877,0.230331177394268,0.523256891531897,0.206397396274047,4
494,0.591212131868319,0.0672174151146811,0.0898587484944336,0.251711704522566,1
510,0.127904386439592,0.449431006238803,0.182252356337001,0.240412250984604,4
521,0.0495023656864184,0.517498321831541,0.215236216773292,0.217763095708748,2
526,0.0788318207178376,0.0560721896923089,0.571537634999119,0.293558354590734,3
534,0.0831806083433584,0.623662987158998,0.0746974488549359,0.218458955642708,2
543,0.0669828141796766,0.526202996860766,0.239639841555799,0.167174347403758,1
553,0.486151969245244,0.22193184382964,0.107064981056468,0.184851205868649,4
563,0.11926409718111,0.484713874181214,0.240354451453214,0.155667577184462,4
573,0.0554718041857775,0.31670542755975,0.490790099288677,0.137032668965795,4
584,0.199082410498632,0.0538588871683771,0.589742360158937,0.157316342174053,3
587,0.381612430022597,0.051949035002113,0.185520416355804,0.380918118619486,4
588,0.116191145132396,0.0894952154146097,0.14480152301551,0.649512116437484,4
591,0.558977548449741,0.107309512026618,0.0502970009528158,0.283415938570824,4
600,0.11167921463606,0.58219056757534,0.121466692095635,0.184663525692965,2
615,0.108396065640788,0.235897194195177,0.122293845479422,0.533412894684613,3
620,0.0694163024892508,0.412189350667026,0.297322269343637,0.221072077500086,2
632,0.096835513889867,0.105806820980382,0.508542332552138,0.288815332577613,4
634,0.154003634455585,0.436059617637589,0.240955256460489,0.168981491446337,2
646,0.223788916321287,0.158000853280664,0.106009637665707,0.512200592732343,4
647,0.420253033457952,0.0287210396809873,0.431118007471374,0.119907919389687,3
650,0.332829436109751,0.442632719525252,0.0219277331051347,0.202610111259863,2
656,0.48152456714873,0.0820835490329123,0.153286237211962,0.283105646606395,3
660,0.420739592812846,0.0828610418042323,0.312961448450219,0.183437916932702,1
669,0.360857935761515,0.223111340781918,0.199345363099465,0.216685360357102,2
673,0.346645448568505,0.0558997926655578,0.0882722438860807,0.509182514879857,1
677,0.214956495122447,0.384183036774789,0.268850213624054,0.13201025447871,3
678,0.511597531348788,0.0373331600775916,0.213360005366092,0.237709303207528,3
681,0.199700293067742,0.056798572887245,0.56324780684683,0.180253327198183,4
689,0.20216427027958,0.52491286911072,0.134902598804846,0.138020261804855,2
692,0.0788059672379643,0.702425094059307,0.060726483681725,0.158042455021004,3
693,0.404923133295612,0.0845552927991226,0.334937057204539,0.175584516700726,4
694,0.224315298633272,0.522828101168497,0.0848738767120739,0.167982723486157,4
701,0.0878112839341028,0.538179640174529,0.185829850254178,0.18817922563719,4
709,0.249664794780351,0.152611702701078,0.250247769473516,0.347475733045055,2
723,0.192583070895855,0.549801110988202,0.0544231304692922,0.203192687646651,4
724,0.161293374937194,0.59154922422833,0.0607363942207152,0.186421006613761,3
725,0.340167331607781,0.278184149044296,0.276542750204571,0.105105769143352,4
729,0.290944165171657,0.485907543313433,0.0566242379950437,0.166524053519866,4
733,0.105509189144845,0.303058491967446,0.396792125195648,0.194640193692061,4
734,0.177669325564694,0.365743548478875,0.351334515587176,0.105252610369256,4
735,0.365430331568302,0.0402096302164823,0.342629116093423,0.251730922121793,3
739,0.0739815266802262,0.719798134297983,0.0378074484084764,0.168412890613314,4
743,0.286602770985363,0.200877426893865,0.290928785101565,0.221591017019207,3
748,0.475893208799418,0.225005612221414,0.0344899721199552,0.264611206859213,1
750,0.123402059736998,0.205396790312279,0.524728605064227,0.146472544886495,3
753,0.159054439379683,0.326606495416157,0.103966196847331,0.410372868356828,4
759,0.489203422677147,0.0979765158803767,0.25936964198704,0.153450419455436,1
761,0.248776360855599,0.459207400465259,0.114135625660493,0.177880613018649,1
764,0.106742445671626,0.297911546433755,0.407353767720919,0.1879922401737,1
767,0.055100786223558,0.449113892846762,0.233362732822875,0.262422588106805,3
769,0.288904399744413,0.0430584985506083,0.337360160522581,0.330676941182397,3
773,0.499277337222821,0.0425702328774449,0.0574295885870079,0.400722841312726,1
780,0.611293529639366,0.207815948933426,0.0253201433721563,0.155570378055052,1
782,0.139012295095441,0.0795131019499696,0.493404538338137,0.288070064616452,4
783,0.167458455170197,0.142258879726642,0.124070067499924,0.566212597603236,1
791,0.238324652161983,0.466721586991554,0.0670674076590272,0.227886353187436,2
794,0.51074498829707,0.185886108215034,0.0692429853609995,0.234125918126896,1
797,0.104279577782508,0.154793832039908,0.440745439267933,0.300181150909651,3
805,0.436554405845789,0.0927337762433158,0.0797812578486277,0.390930560062268,1
806,0.0872307277352828,0.417341142342257,0.224091550176419,0.271336579746041,3
814,0.0570670388568687,0.386595995088922,0.218240319197333,0.338096646856877,3
825,0.39337631820093,0.253578013063572,0.0801906339922425,0.272855034743255,1
826,0.152310323471657,0.0878926341836426,0.107903682216333,0.651893360128367,1
827,0.394677899360931,0.085586948477491,0.207900640815878,0.311834511345701,1
842,0.407700764453705,0.136543858522354,0.204491048462106,0.251264328561835,1
844,0.384250947205953,0.148039272982919,0.287608152072207,0.180101627738921,1
846,0.101404239667472,0.137613766138052,0.502075955337995,0.258906038856481,3
847,0.0985208351900308,0.481944570835325,0.17630952097637,0.243225072998275,2
851,0.334169089483971,0.212465204232522,0.305519622491366,0.147846083792141,1
856,0.0600159120406936,0.407886891528785,0.0998860497913507,0.43221114663917,4
857,0.359722746685263,0.173802545206691,0.337331752644461,0.129142955463585,1
858,0.137222587116602,0.46955656478449,0.118131726391458,0.27508912170745,2
866,0.0716308754095866,0.34944826547722,0.141135025686631,0.437785833426562,4
869,0.191822993353793,0.136058283878188,0.120382291749561,0.551736431018458,4
892,0.171819599421507,0.0988056878078476,0.273403816339589,0.455970896431056,4
895,0.0299828612673438,0.301561960976631,0.359254059038269,0.309201118717756,4
900,0.245546422207278,0.245461485252446,0.0474273039353282,0.461564788604948,4
901,0.125821097543655,0.203028730285362,0.0652912970476717,0.605858875123312,2
902,0.285814879438236,0.0501101731879698,0.425117922226173,0.238957025147622,4
903,0.108610001941129,0.0283214237501756,0.572040479587631,0.291028094721064,4
905,0.0380550326031875,0.232267683535731,0.287104191355964,0.442573092505117,4
907,0.442125340660389,0.034908373397742,0.151632760788509,0.37133352515336,4
908,0.0594029045951737,0.570740837000456,0.054424225310194,0.315432033094177,2
921,0.0290236416670578,0.433729007888208,0.343871722673496,0.193375627771238,2
924,0.435226053192477,0.12423431477656,0.163452084012842,0.277087548018121,3
931,0.538113701934238,0.103907375134569,0.189755235538545,0.168223687392648,1
939,0.41926049479142,0.322155109309124,0.0305937127129312,0.227990683186525,1
953,0.218666929411975,0.0392814665871426,0.364151222082522,0.37790038191836,4
954,0.0845049855421325,0.457468703554128,0.0729634090545185,0.38506290184922,4
956,0.551829792727052,0.0554680647782131,0.0544889577901443,0.338213184704591,1
959,0.126474096211978,0.253304647220408,0.127055899511219,0.493165357056395,4
963,0.457323254334982,0.0659656527963628,0.108885852162415,0.367825240706239,1
966,0.143970130983154,0.0524763087152089,0.404051102607523,0.399502457694114,4
969,0.116327727688288,0.132272535295766,0.0620926218743837,0.689307115141562,4
973,0.279674527887525,0.177051328936938,0.0596837675085014,0.483590375667035,1
974,0.118278304146066,0.173803604668426,0.150880812346008,0.5570372788395,3
975,0.092576000750906,0.160052422445997,0.21759644654726,0.529775130255836,3
977,0.168956546715656,0.055694006675427,0.121044678323456,0.654304768285461,4
980,0.0741386767802666,0.321118186972603,0.169861098827526,0.434882037419605,2
981,0.298080342782836,0.383790664133015,0.0186716805755041,0.299457312508645,2
991,0.0284222839067214,0.258175220496943,0.485401846868793,0.228000648727543,3
995,0.280289634835803,0.238437279456768,0.270125484173614,0.211147601533816,4
999,0.0604326739117487,0.0805427997427645,0.144386941732287,0.7146375846132,3
1004,0.038170904719041,0.131950193566586,0.433615953924234,0.396262947790139,3
1005,0.401491459688858,0.0397248898281038,0.15911642376798,0.399667226715058,4
1010,0.150987544023502,0.132952724561307,0.0621944592457008,0.653865272169491,4
1011,0.479235127717327,0.0327330624172322,0.0508703854562842,0.437161424409157,1
1016,0.249939356873261,0.03320266605991,0.370779052515049,0.346078924551781,4
1018,0.209909787344808,0.0815345521767005,0.197763003113327,0.510792657365164,4
1021,0.0951837779811618,0.387405234658891,0.0607240277309886,0.456686959628959,2
1025,0.154015671716003,0.0691749296266021,0.289367182565062,0.487442216092333,4
1026,0.0395768697989134,0.0419526163799899,0.367991207854354,0.550479305966743,4
1028,0.0990569601314607,0.0923071169457964,0.50438838257441,0.304247540348333,4
1032,0.331915758402665,0.131550653723508,0.181178074200689,0.355355513673138,4
1033,0.255104629891521,0.0397942454832788,0.210860813208411,0.494240311416789,1
1046,0.210635134284043,0.330493122860791,0.225393643758266,0.2334780990969,2
1052,0.130565423832297,0.065358777961006,0.413288246568429,0.390787551638268,4
1057,0.0912997573842844,0.286369327921475,0.308469450461068,0.313861464233173,3
1062,0.147769342804107,0.527601738943817,0.0691891493093765,0.2554397689427,2
1064,0.365704833293902,0.171984156995121,0.0990824547283538,0.363228554982622,1
1074,0.237863619468106,0.470239836324541,0.045729305538787,0.246167238668566,4
1086,0.0292063320864179,0.717367201261855,0.144005083827342,0.109421382824386,3
1087,0.431196489499712,0.176738551743046,0.286321267332452,0.10574369142479,2
1091,0.403828578715859,0.291034580992176,0.133735639752317,0.171401200539649,2
1092,0.0370705435386062,0.461457349196638,0.25811422768394,0.243357879580816,3
1093,0.655691594082395,0.0834364286045703,0.103678077413142,0.157193899899893,2
1097,0.101940547841183,0.745885201248769,0.0409142294369294,0.111260021473119,3
1103,0.575008066228974,0.0451431767638238,0.106631823915986,0.273216933091216,2
1104,0.0637731062248776,0.553065378745141,0.130952792665805,0.252208722364176,1
1105,0.154101500413488,0.427614365992395,0.169560816703634,0.248723316890483,2
1108,0.127943557817091,0.629231052899831,0.0388137322800657,0.204011657003013,4
1112,0.133946578699066,0.327672416194462,0.211560057171338,0.326820947935134,2
1114,0.319853307528222,0.0269562745020293,0.472919444887427,0.180270973082322,4
1119,0.145734422912326,0.249489606856975,0.208507715836101,0.396268254394598,3
1120,0.430399312449083,0.164071048551643,0.26738923577037,0.138140403228904,2
1124,0.0628394014145042,0.420195716243234,0.13962967292818,0.377335209414082,2
1128,0.0353255054601892,0.193903660609453,0.433651847364264,0.337118986566093,2
1130,0.188608133252401,0.166546067731299,0.160412915696217,0.484432883320083,2
1131,0.0371994065817887,0.102737878548898,0.416402835610338,0.443659879258975,3
1133,0.239762350214819,0.334791745668942,0.108517881150391,0.316928022965848,2
1139,0.228266661626968,0.189701932542787,0.145604512447945,0.4364268933823,1
1140,0.0453836526362811,0.574507564221642,0.0349663927192582,0.345142390422819,2
1143,0.257279033115549,0.0534572326707492,0.0531666915299416,0.63609704268376,1
1149,0.0866797241242924,0.140548724505386,0.30911960289837,0.463651948471952,1
1151,0.211847628748171,0.280332273469581,0.125343361586028,0.382476736196219,1
1155,0.103324486574726,0.306873126940132,0.0719820984762814,0.517820288008861,2
1158,0.0312715844588265,0.445318120503544,0.141113406220449,0.38229688881718,2
1175,0.352278104447127,0.405129391094962,0.029314241340332,0.213278263117579,4
1178,0.108099684224434,0.460245217321406,0.0378849556054467,0.393770142848714,4
1184,0.375222011437374,0.226316029354188,0.101414831207717,0.297047128000721,4
1189,0.114812551092801,0.278885271900077,0.0923678187738045,0.513934358233318,4
1190,0.0648650412815546,0.163755388175086,0.561033422567523,0.210346147975837,1
1197,0.249301298791886,0.365172739614467,0.167921027681681,0.217604933911966,2
1198,0.529399484528463,0.0788702516297332,0.232514943984835,0.159215319856969,3
1202,0.048724270099758,0.373308220468083,0.382295492817873,0.195672016614286,3
1209,0.084228601698868,0.141383631097673,0.180621829079101,0.593765938124359,4
1210,0.412544038252284,0.0466411637655026,0.0448923625261439,0.495922435456069,4
1217,0.628556977129317,0.0213888558250794,0.177480214529447,0.172573952516156,1
1224,0.306805277860185,0.250071982589221,0.250183669568317,0.192939069982277,1
1226,0.142001665181605,0.282592685468374,0.19343232515012,0.381973324199901,2
1229,0.212506242103318,0.454578381422025,0.0458693574582766,0.287046019016381,2
1236,0.146636643515308,0.0707255243142337,0.299478803568147,0.483159028602312,3
1242,0.18908942257113,0.379630682795124,0.03869387141022,0.392586023223527,2
1248,0.529962870579527,0.0997726425544485,0.0370504206989078,0.333214066167117,1
1249,0.0753726016221361,0.0318833874326393,0.504904171285386,0.387839839659839,3
1256,0.506997712700377,0.308299289060504,0.019205321354816,0.165497676884303,1
1258,0.135186964909274,0.184002872058851,0.426230957679743,0.254579205352132,3
1259,0.264645481042226,0.0957357949602823,0.157006760702205,0.482611963295286,4
1269,0.446198959719843,0.171819366899976,0.158390272336398,0.223591401043784,1
1273,0.593719707649285,0.0577886154910604,0.0490500415832853,0.299441635276369,1
1278,0.125580127775106,0.519057178618915,0.197983041461193,0.157379652144786,2
1282,0.532414774351802,0.0663223302067799,0.124125752030872,0.277137143410546,4
1289,0.270654559610381,0.188281145111991,0.101112086459579,0.439952208818049,3
1295,0.242018752990126,0.152351470155098,0.0591304019431743,0.546499374911601,3
1296,0.487456557203392,0.129737575472079,0.06008186360794,0.32272400371659,3
1298,0.189814335414465,0.0838392070617502,0.442135402518856,0.284211055004928,3
1302,0.56245943610494,0.169661089872432,0.117273853977853,0.150605620044775,3
1306,0.662318720043757,0.0685589673664723,0.0344514417984194,0.234670870791351,3
1310,0.205444349799237,0.141362223937663,0.0794429653245244,0.573750460938576,3
1311,0.394204469414298,0.217276539549424,0.112152465853029,0.27636652518325,3
1312,0.353079566706538,0.282745044810139,0.160902392025035,0.203272996458287,1
1338,0.231854431425612,0.395586842987462,0.219741103359807,0.152817622227119,4
1342,0.158630415331987,0.647135055071824,0.0669003787665578,0.127334150829632,2
1346,0.0527735429419631,0.459329706138644,0.166726677897415,0.321170073021978,3
1363,0.331115951845691,0.152366241502212,0.0506923738329459,0.465825432819151,4
1367,0.326398729763455,0.0863201160329933,0.310093814676951,0.277187339526601,3
1373,0.107737146302562,0.385295688469109,0.0994261230176171,0.407541042210712,4
1376,0.143414426482858,0.432587297964843,0.120320776743125,0.303677498809173,2
1382,0.125907719644034,0.279257710297039,0.0931690822811578,0.501665487777769,4
1389,0.31661428953045,0.0413334729016195,0.204903251152448,0.437148986415482,4
1403,0.416495755229205,0.086458655068666,0.108425764057358,0.388619825644771,4
1408,0.297008227660304,0.247679298976421,0.0427950645234306,0.412517408839845,4
1418,0.0646250730936289,0.597445000451004,0.0573224548305899,0.280607471624777,4
1421,0.0359707181459918,0.680347704685959,0.032642390095083,0.251039187072966,2
1433,0.300779674853771,0.100617199012923,0.424755100793013,0.173848025340293,2
1438,0.0660688345507235,0.459308067516785,0.264650640901446,0.209972457031046,3
1443,0.0634052057201262,0.484525107819415,0.123870874125364,0.328198812335095,2
1444,0.169464546991239,0.22857868411399,0.275468743850639,0.326488025044132,3
1456,0.577045462643884,0.0385267769550673,0.0697118077514722,0.314715952649576,1
1457,0.16167959310363,0.0732583070320317,0.46699700135413,0.298065098510208,1
1466,0.063587172910831,0.061041948452227,0.497800224773643,0.377570653863299,3
1469,0.129313544978608,0.116333189593095,0.482474188054418,0.27187907737388,3
1470,0.0816241992154866,0.0795992293319933,0.565638737841297,0.273137833611223,3
1475,0.0756462920411294,0.0812410124166032,0.21557466262636,0.627538032915907,4
1486,0.151339779611868,0.451530924392923,0.0361877078209584,0.36094158817425,1
1489,0.358500281031918,0.0632602509996778,0.218418657569943,0.359820810398462,3
1495,0.0326294281585073,0.598255361342704,0.0334156954176367,0.335699515081152,2
1505,0.256749875271718,0.114187835465685,0.411234121214541,0.217828168048056,3
1512,0.358448006212335,0.265885972597744,0.0876850800146993,0.287980941175222,4
1516,0.311747836771012,0.497148883595678,0.0933546445880591,0.0977486350452509,1
1517,0.070129839861232,0.106930451715183,0.43363784910983,0.389301859313755,4
1518,0.105192069172908,0.185420135217465,0.562222977244248,0.147164818365379,3
1520,0.201553477377854,0.404792453901556,0.126876873313758,0.266777195406832,4
1526,0.0625133689807113,0.0766590710108185,0.260433530809481,0.600394029198989,2
1534,0.28090773775952,0.296879466009213,0.262583580770479,0.159629215460788,2
1535,0.0756901916066073,0.0641759809250859,0.640448123338568,0.219685704129739,3
1540,0.306405147744801,0.219929429962565,0.287365469382588,0.186299952910046,4
1543,0.125661639872725,0.0905971322046616,0.463967484259156,0.319773743663458,4
1547,0.35870125059534,0.131985215966723,0.103689659998658,0.40562387343928,4
1548,0.0616188672927505,0.28937267973886,0.301161698562045,0.347846754406344,4
1552,0.0332853088732635,0.659766100920611,0.0781674596669411,0.228781130539184,2
1554,0.322848820567123,0.204301213431133,0.147678829971148,0.325171136030596,4
1559,0.0531555977820505,0.540740820631773,0.056692432228879,0.349411149357298,2
1573,0.0462004194563632,0.257628797957214,0.385640402351336,0.310530380235086,3
1574,0.0472262625362831,0.0654404554524337,0.668262715022071,0.219070566989212,3
1575,0.0869083243537404,0.611076668685141,0.147586305293645,0.154428701667474,2
1578,0.0233959734125954,0.0253363148772844,0.610117785015082,0.341149926695038,3
1581,0.424678512688739,0.107967813954382,0.211854926389304,0.255498746967575,1
1593,0.409149363245937,0.168515647580624,0.200931136984351,0.221403852189087,1
1595,0.215248344927772,0.42146059549038,0.0329306093122717,0.330360450269576,2
1598,0.0308623097029684,0.407544473062701,0.438527850202313,0.123065367032018,2
1602,0.217519338992988,0.096627937412989,0.150502119626702,0.535350603967321,3
1606,0.0626925848646045,0.345029370451437,0.493607681332232,0.0986703633517268,2
1614,0.0815030971559693,0.0528553417215856,0.665922722081436,0.199718839041009,2
1618,0.0823795509357313,0.118764211440429,0.503203060732461,0.295653176891379,4
1635,0.26833240633214,0.49897385279361,0.176148538599765,0.056545202274485,2
1636,0.215145840389184,0.395183499216456,0.0578368708034773,0.331833789590882,1
1639,0.288997227497055,0.300305181997217,0.331943090949113,0.0787544995566152,2
1642,0.633492011161535,0.0841631746960277,0.0867646078433682,0.195580206299069,3
1644,0.236838834002899,0.43796774783704,0.0818104639904741,0.243382954169587,1
1650,0.229997057384836,0.208103927506762,0.216963095429413,0.344935919678989,1
1654,0.486693989802963,0.392923897767109,0.0416860315449827,0.078696080884945,2
1662,0.128718258906303,0.169202761312354,0.521831911610051,0.180247068171292,3
1664,0.583815881515211,0.12940442949818,0.0753647799923191,0.21141490899429,4
1665,0.117017020454901,0.293996241453109,0.397507930467561,0.191478807624429,4
1669,0.467597578542605,0.258729102893357,0.0750191113762379,0.1986542071878,4
1671,0.397358101760974,0.0450174792914621,0.280768634877765,0.276855784069799,4
1675,0.0862554870592004,0.146325799601595,0.42339362418464,0.344025089154565,2
1677,0.513529969262299,0.162030062511295,0.0654142646712393,0.259025703555167,1
1683,0.0379152532389912,0.533813201297979,0.333734616207928,0.0945369292551011,3
1688,0.583490382973269,0.147510800968069,0.105468501160132,0.163530314898529,1
1694,0.14851738914306,0.0871826794804848,0.433339596653379,0.330960334723076,3
1701,0.233507682447145,0.114515388468848,0.234123493757367,0.417853435326639,4
1727,0.0185955378376832,0.222684016533916,0.424158374030946,0.334562071597455,3
1729,0.425586119963311,0.0622414319964249,0.0660755508358318,0.446096897204433,4
1731,0.313427937773162,0.339785941979835,0.254331671415953,0.0924544488310501,3
1736,0.154355845506953,0.218913515100326,0.103830789137655,0.522899850255066,1
1737,0.060856693435898,0.505561803537951,0.305112601661694,0.128468901364458,3
1738,0.357615057091727,0.0966867211204719,0.308094591077642,0.23760363071016,3
1741,0.213586289791454,0.125121674356543,0.436287570405123,0.22500446544688,3
