"Ch1","Ch2","Ch3","Ch4"
0.133321300148964,0.330471634864807,0.104726485908031,0.431480586528778
0.478680074214935,0.0526157803833485,0.110261365771294,0.358442783355713
0.043296817690134,0.410530179738998,0.267419517040253,0.278753489255905
0.248491808772087,0.0431863032281399,0.148449897766113,0.559871971607208
0.245915919542313,0.0389233864843845,0.129540503025055,0.585620224475861
0.228483229875565,0.0472863726317883,0.0676937848329544,0.656536638736725
0.101429492235184,0.150786906480789,0.031902801245451,0.715880811214447
0.0535709746181965,0.539221704006195,0.123077690601349,0.284129619598389
0.0756239891052246,0.154486522078514,0.595833122730255,0.174056351184845
0.356711208820343,0.175535440444946,0.129155710339546,0.338597655296326
0.0575714707374573,0.432668268680573,0.114653654396534,0.395106554031372
0.0872963070869446,0.251280277967453,0.491833508014679,0.169589981436729
0.202225893735886,0.605653643608093,0.12114055454731,0.0709799453616142
0.469062030315399,0.128976210951805,0.0855865627527237,0.316375195980072
0.170100569725037,0.345305860042572,0.173220574855804,0.311372935771942
0.206264093518257,0.302553713321686,0.0713889375329018,0.419793307781219
0.0676420256495476,0.272003024816513,0.1262436658144,0.534111320972443
0.051893338561058,0.677196383476257,0.15593495965004,0.11497538536787
0.0593792796134949,0.597237706184387,0.259983360767365,0.0833996310830116
0.0750814601778984,0.247149184346199,0.554661333560944,0.123107992112637
0.345444947481155,0.0576868057250977,0.225865095853806,0.371003091335297
0.0554291568696499,0.368923008441925,0.343692362308502,0.231955483555794
0.0399346128106117,0.101447373628616,0.308327287435532,0.550290703773499
0.136608555912971,0.353640735149384,0.149619698524475,0.360130995512009
0.139813050627708,0.418405562639236,0.0940444990992546,0.347736865282059
0.193817228078842,0.518415510654449,0.0980016887187958,0.189765557646751
0.26328718662262,0.32818540930748,0.0912542939186096,0.317273139953613
0.0739911198616028,0.253510326147079,0.193416431546211,0.479082107543945
0.130152598023415,0.170115053653717,0.425823420286179,0.273908913135529
0.65972101688385,0.116261549293995,0.058024063706398,0.165993332862854
0.313293784856796,0.0641953274607658,0.251979410648346,0.370531499385834
0.178127303719521,0.340278476476669,0.169372081756592,0.312222123146057
0.683540225028992,0.110331781208515,0.0561398304998875,0.149988204240799
0.050591979175806,0.438376039266586,0.0338896736502647,0.47714227437973
0.0423918999731541,0.229374930262566,0.0297577921301126,0.698475360870361
0.0407134257256985,0.0416689589619637,0.054936058819294,0.862681567668915
0.14422233402729,0.546595811843872,0.0318219810724258,0.277359813451767
0.0249616913497448,0.138333663344383,0.115715861320496,0.720988810062408
0.125589370727539,0.412462919950485,0.0854339674115181,0.376513808965683
0.0606628060340881,0.0197007693350315,0.0591150596737862,0.86052131652832
0.245508342981339,0.0808305069804192,0.162263363599777,0.511397778987885
0.149350628256798,0.0399160943925381,0.668326318264008,0.14240700006485
0.389856666326523,0.268048226833344,0.163718193769455,0.178376883268356
0.098788671195507,0.476421773433685,0.0489033795893192,0.375886172056198
0.0614974424242973,0.103493437170982,0.162618219852448,0.672390937805176
0.0366653390228748,0.219319358468056,0.141654253005981,0.602361023426056
0.0673696026206017,0.0820522904396057,0.133710503578186,0.716867566108704
0.115530326962471,0.281409531831741,0.0879457071423531,0.515114426612854
0.0980118215084076,0.427004337310791,0.0791946575045586,0.39578914642334
0.163636982440948,0.0597035773098469,0.0494615733623505,0.727197885513306
0.0809018686413765,0.139579504728317,0.0630533322691917,0.716465294361115
0.491187483072281,0.0642567202448845,0.165139198303223,0.279416650533676
0.322884261608124,0.104185864329338,0.0623455904424191,0.51058429479599
0.0680769383907318,0.539091527462006,0.141649141907692,0.251182377338409
0.0589081756770611,0.0764692947268486,0.259450018405914,0.605172455310822
0.32305645942688,0.0986122936010361,0.471035331487656,0.107295908033848
0.0784386992454529,0.0633009448647499,0.511505126953125,0.346755266189575
0.140562236309052,0.0650074034929276,0.119788877665997,0.674641489982605
0.147090345621109,0.339005589485168,0.1103480681777,0.403555989265442
0.169747740030289,0.289078235626221,0.435197710990906,0.105976328253746
0.157052025198936,0.320287942886353,0.402096807956696,0.12056328356266
0.216332525014877,0.194696724414825,0.139365613460541,0.449605166912079
0.276360660791397,0.193337365984917,0.117509566247463,0.412792414426804
0.164898321032524,0.253002017736435,0.167904227972031,0.414195418357849
0.158173680305481,0.119954772293568,0.25119212269783,0.470679372549057
0.15778611600399,0.10159407556057,0.155605629086494,0.585014164447784
0.077655203640461,0.229160964488983,0.158175140619278,0.535008668899536
0.510753393173218,0.0577957183122635,0.0750146433711052,0.356436192989349
0.187097385525703,0.0698743909597397,0.197970077395439,0.545058131217957
0.0724020525813103,0.0201683975756168,0.220606118440628,0.686823427677155
0.0506582446396351,0.0310980547219515,0.0396559610962868,0.87858772277832
0.138146564364433,0.148041114211082,0.497799456119537,0.216012880206108
0.174435615539551,0.354544252157211,0.1389030367136,0.332117080688477
0.134943917393684,0.633339822292328,0.111778952181339,0.119937308132648
0.391841650009155,0.287758558988571,0.215719282627106,0.104680456221104
0.0692119151353836,0.304993718862534,0.529224693775177,0.096569687128067
0.160210266709328,0.668304324150085,0.0839182436466217,0.0875671356916428
0.0980490371584892,0.272895365953445,0.154653996229172,0.474401593208313
0.533108353614807,0.0753554701805115,0.129500165581703,0.262035995721817
0.128498435020447,0.0715561956167221,0.344881117343903,0.455064207315445
0.0543598346412182,0.0531466230750084,0.692639946937561,0.199853613972664
0.421626359224319,0.139513224363327,0.0458464398980141,0.393013954162598
0.0686896815896034,0.0583809427917004,0.365740269422531,0.507189095020294
0.0712834373116493,0.182527408003807,0.358666270971298,0.387522876262665
0.428991973400116,0.184940025210381,0.0419917479157448,0.344076186418533
0.444007605314255,0.29967337846756,0.0409415178000927,0.215377479791641
0.266312390565872,0.0517823398113251,0.351076424121857,0.330828845500946
0.118395052850246,0.408915311098099,0.175961211323738,0.29672846198082
0.289611667394638,0.100330457091331,0.154479131102562,0.455578804016113
0.262605726718903,0.42169451713562,0.133515700697899,0.18218407034874
0.152575835585594,0.610148668289185,0.143557026982307,0.0937184616923332
0.174088254570961,0.380231559276581,0.138147741556168,0.307532399892807
0.144085273146629,0.29170948266983,0.356172353029251,0.208032920956612
0.104929268360138,0.234159484505653,0.271346688270569,0.389564514160156
0.53276002407074,0.131228923797607,0.175028219819069,0.160982772707939
0.252634912729263,0.276599168777466,0.142804011702538,0.327961921691895
0.131319180130959,0.101849898695946,0.44342365860939,0.323407232761383
0.320616722106934,0.200041279196739,0.110770232975483,0.368571728467941
0.297955811023712,0.136765122413635,0.195566728711128,0.369712322950363
0.57560920715332,0.170128375291824,0.102671168744564,0.151591226458549
0.0843816623091698,0.156170561909676,0.556576371192932,0.20287136733532
0.487672567367554,0.0739531368017197,0.187503442168236,0.250870794057846
0.0432022102177143,0.114719673991203,0.315694689750671,0.526383459568024
0.769989788532257,0.0284934528172016,0.079642653465271,0.121874175965786
0.193371936678886,0.0972934812307358,0.318744897842407,0.390589654445648
0.141875475645065,0.0356018766760826,0.578406512737274,0.244116112589836
0.15181128680706,0.0583155080676079,0.689284086227417,0.100589141249657
0.475271791219711,0.227148711681366,0.241143241524696,0.0564363151788712
0.106460824608803,0.10353759676218,0.465290457010269,0.324711084365845
0.676911950111389,0.174199193716049,0.0675024762749672,0.0813863426446915
0.114129111170769,0.0810469314455986,0.299008429050446,0.50581556558609
0.0353433005511761,0.827996790409088,0.0599327459931374,0.0767271369695663
0.0997575893998146,0.0847992300987244,0.162609681487083,0.652833461761475
0.427953988313675,0.127818614244461,0.238480895757675,0.205746486783028
0.128217563033104,0.0993622168898582,0.109445981681347,0.662974238395691
0.0828797221183777,0.42469123005867,0.195753186941147,0.29667592048645
0.119457706809044,0.599552512168884,0.109458617866039,0.171531215310097
0.208706647157669,0.0527811124920845,0.571783304214478,0.166728943586349
0.0728491693735123,0.0742465183138847,0.53818291425705,0.314721405506134
0.11695546656847,0.383212685585022,0.119438678026199,0.380393117666245
0.165085434913635,0.226956576108932,0.0806371569633484,0.527320802211761
0.195431590080261,0.0657106265425682,0.406746447086334,0.332111299037933
0.133251443505287,0.135925710201263,0.408924669027328,0.32189816236496
0.0766748860478401,0.546378552913666,0.264558643102646,0.11238794028759
0.215719014406204,0.0953163057565689,0.250050634145737,0.438914000988007
0.2808578312397,0.243808403611183,0.0396711193025112,0.435662657022476
0.134417057037354,0.0393427945673466,0.620765209197998,0.205474957823753
0.470343917608261,0.0891043543815613,0.32752189040184,0.11302986741066
0.257129102945328,0.275318533182144,0.342294305562973,0.125258013606071
0.482065111398697,0.130308926105499,0.198358699679375,0.189267203211784
0.101865015923977,0.754044771194458,0.0865639671683311,0.0575262308120728
0.0779953151941299,0.603568136692047,0.105931423604488,0.212505131959915
0.0762521997094154,0.262787133455276,0.472637057304382,0.188323587179184
0.354134917259216,0.075143851339817,0.0911495462059975,0.479571670293808
0.205247133970261,0.0346367172896862,0.40671569108963,0.353400468826294
0.0673445388674736,0.306367874145508,0.0591291710734367,0.567158460617065
0.075710117816925,0.152306661009789,0.426674753427505,0.345308482646942
0.0546109303832054,0.250281393527985,0.203930109739304,0.491177529096603
0.102105803787708,0.23997001349926,0.158188000321388,0.499736160039902
0.376833826303482,0.0724263191223145,0.367121011018753,0.18361884355545
0.0556409358978271,0.146254286170006,0.0623806230723858,0.735724210739136
0.50509250164032,0.0808897614479065,0.267081439495087,0.146936267614365
0.0586062781512737,0.105858318507671,0.227524638175964,0.608010709285736
0.0641530901193619,0.534772038459778,0.102269127964973,0.298805743455887
0.395110070705414,0.0697818323969841,0.156897589564323,0.378210484981537
0.417041152715683,0.0395316742360592,0.109169483184814,0.434257686138153
0.0743488147854805,0.348541885614395,0.0722284391522408,0.504880845546722
0.19282478094101,0.074483223259449,0.134915128350258,0.597776889801025
0.0667230188846588,0.611723244190216,0.0458184853196144,0.275735229253769
0.0569533482193947,0.835151553153992,0.0185992047190666,0.0892959386110306
0.123208224773407,0.0427555963397026,0.241072565317154,0.592963576316833
0.112021878361702,0.105508953332901,0.520668268203735,0.2618008852005
0.0579904243350029,0.495501756668091,0.0994688272476196,0.347038984298706
0.261724978685379,0.0718765929341316,0.113110512495041,0.553287923336029
0.105062924325466,0.0424228385090828,0.400430560112,0.452083677053452
0.0362364165484905,0.307520866394043,0.090186208486557,0.566056489944458
0.41649466753006,0.0614452958106995,0.3483926653862,0.173667386174202
0.46633592247963,0.143589422106743,0.0873753800988197,0.302699267864227
0.663362979888916,0.050187561661005,0.0696980357170105,0.216751381754875
0.224912539124489,0.53466135263443,0.0928521826863289,0.147573873400688
0.175062507390976,0.116764076054096,0.611666440963745,0.0965070128440857
0.370225071907043,0.315827220678329,0.265677690505981,0.0482699908316135
0.189322173595428,0.299692779779434,0.398956090211868,0.112028978765011
0.100835926830769,0.453169643878937,0.228213161230087,0.217781260609627
0.249825984239578,0.0448393672704697,0.534040331840515,0.171294361352921
0.298432320356369,0.0831043273210526,0.0902196243405342,0.528243780136108
0.590627133846283,0.101769529283047,0.160167083144188,0.147436290979385
0.428386598825455,0.188880488276482,0.104078143835068,0.278654724359512
0.0744280889630318,0.448111087083817,0.251768112182617,0.225692749023438
0.0628253594040871,0.250766962766647,0.128520533442497,0.557887136936188
0.0703013837337494,0.209334760904312,0.494985699653625,0.225378096103668
0.263464003801346,0.117216162383556,0.118722967803478,0.500596821308136
0.348286539316177,0.115929052233696,0.156494557857513,0.37928980588913
0.11250564455986,0.19473560154438,0.401081293821335,0.291677474975586
0.0713529586791992,0.409406095743179,0.070020318031311,0.449220597743988
0.144851312041283,0.403132081031799,0.079463392496109,0.372553169727325
0.125670626759529,0.254498988389969,0.120389431715012,0.499440938234329
0.227082684636116,0.200470268726349,0.160749271512032,0.411697715520859
0.0987095832824707,0.063917450606823,0.329020351171494,0.50835257768631
0.110840104520321,0.0550069883465767,0.397631615400314,0.436521261930466
0.510312795639038,0.0881863534450531,0.254972666501999,0.14652818441391
0.17274597287178,0.235845848917961,0.0631231293082237,0.528285026550293
0.0566485412418842,0.0530230924487114,0.295076012611389,0.595252335071564
0.286614924669266,0.0920813977718353,0.0508159324526787,0.57048773765564
0.606483697891235,0.0519204251468182,0.24214942753315,0.0994464084506035
0.149422854185104,0.12530779838562,0.624879002571106,0.100390397012234
0.1922657340765,0.364839822053909,0.256104737520218,0.186789736151695
0.124501414597034,0.171192601323128,0.218272149562836,0.486033856868744
0.145025208592415,0.100669249892235,0.100737661123276,0.653567850589752
0.148783639073372,0.0371543802320957,0.434055745601654,0.380006223917007
0.160721331834793,0.385228514671326,0.0435585714876652,0.410491585731506
0.123545616865158,0.0347099043428898,0.637067973613739,0.20467646420002
0.099157951772213,0.377352207899094,0.0420419797301292,0.48144793510437
0.215977430343628,0.618779838085175,0.0386797301471233,0.126563012599945
0.162732392549515,0.138766050338745,0.0640909224748611,0.634410619735718
0.468519419431686,0.310068607330322,0.0417155735194683,0.179696440696716
0.575394630432129,0.0538162514567375,0.0462901964783669,0.324498921632767
0.0399783663451672,0.66202849149704,0.167248338460922,0.130744785070419
0.130172073841095,0.563360512256622,0.207797929644585,0.098669521510601
0.437212586402893,0.089681975543499,0.200231924653053,0.272873550653458
0.0732758566737175,0.518252670764923,0.0879626572132111,0.320508807897568
0.208226948976517,0.124318487942219,0.315955251455307,0.351499289274216
0.36321958899498,0.172914579510689,0.080285519361496,0.383580297231674
0.146121218800545,0.125741869211197,0.635522961616516,0.0926139354705811
0.240559384226799,0.19294211268425,0.161180406808853,0.405318081378937
0.0425015725195408,0.427886188030243,0.176365405321121,0.353246837854385
0.0570167191326618,0.13410872220993,0.320008516311646,0.488866120576859
0.099193848669529,0.194284155964851,0.577740490436554,0.128781482577324
0.152406260371208,0.207279533147812,0.465445399284363,0.174868822097778
0.41267454624176,0.114544026553631,0.377492308616638,0.0952890813350677
0.491249859333038,0.0881166979670525,0.140309318900108,0.280324071645737
0.221878364682198,0.276792109012604,0.300135403871536,0.201194122433662
0.153679370880127,0.171891584992409,0.596219301223755,0.078209713101387
0.196413993835449,0.385881155729294,0.311290383338928,0.106414437294006
0.191389009356499,0.147948116064072,0.497463941574097,0.163198977708817
0.258504152297974,0.601023852825165,0.0752417743206024,0.0652302503585815
0.0692696496844292,0.504840493202209,0.182909175753593,0.242980673909187
0.307764858007431,0.0858444646000862,0.200610682368279,0.405780047178268
0.0711014121770859,0.438883990049362,0.138047575950623,0.351967006921768
0.197981774806976,0.252666771411896,0.105817399919033,0.443534076213837
0.223568081855774,0.194257393479347,0.30984228849411,0.27233225107193
0.326839983463287,0.0679052099585533,0.150916084647179,0.454338699579239
0.200093418359756,0.0776102244853973,0.440176457166672,0.282119959592819
0.352660566568375,0.215758815407753,0.093209333717823,0.338371247053146
0.583262324333191,0.141308814287186,0.120970718562603,0.154458090662956
0.195021942257881,0.230855718255043,0.0901596993207932,0.483962655067444
0.0707108825445175,0.454845100641251,0.0561176687479019,0.418326377868652
0.135500490665436,0.335417866706848,0.0338221900165081,0.495259493589401
0.102837860584259,0.474447429180145,0.167806461453438,0.254908323287964
0.30099755525589,0.163885965943336,0.170685186982155,0.364431321620941
0.499549150466919,0.303094476461411,0.0903264284133911,0.107029907405376
0.560699999332428,0.136373281478882,0.0873521044850349,0.215574607253075
0.347582072019577,0.23907271027565,0.220142632722855,0.193202540278435
0.225338250398636,0.119726106524467,0.246796995401382,0.408138632774353
0.269199103116989,0.057515561580658,0.146156817674637,0.527128517627716
0.632733762264252,0.176395609974861,0.0566557124257088,0.134214907884598
0.0579158402979374,0.0591049492359161,0.223833695054054,0.659145534038544
0.0627632290124893,0.274434298276901,0.409931540489197,0.252870976924896
0.151101648807526,0.112483881413937,0.586025834083557,0.150388658046722
0.418819397687912,0.115616276860237,0.26701220870018,0.19855210185051
0.447389125823975,0.217273458838463,0.177708864212036,0.157628506422043
0.0676972046494484,0.77086466550827,0.0812658965587616,0.0801722630858421
0.473918318748474,0.106486275792122,0.375200748443604,0.0443946123123169
0.152732148766518,0.0875209644436836,0.563255548477173,0.196491330862045
0.139482542872429,0.0633679032325745,0.615506529808044,0.181643053889275
0.382662713527679,0.429898768663406,0.115106321871281,0.0723321363329887
0.219289571046829,0.322114586830139,0.0914626196026802,0.367133229970932
0.24751278758049,0.456992030143738,0.222315654158592,0.0731795579195023
0.0876263305544853,0.166542544960976,0.693557262420654,0.0522738620638847
0.157551988959312,0.407952934503555,0.370893388986588,0.0636017248034477
0.381210952997208,0.0714160799980164,0.0463390797376633,0.501033842563629
0.0498098731040955,0.117790155112743,0.213107034564018,0.619292974472046
0.0235594529658556,0.789376616477966,0.0291161071509123,0.157947823405266
0.179250925779343,0.605121672153473,0.107037164270878,0.108590200543404
0.306441754102707,0.0837721526622772,0.0482276305556297,0.561558485031128
0.244511321187019,0.0332897156476974,0.138098210096359,0.584100782871246
0.350934326648712,0.213393375277519,0.341134041547775,0.0945382192730904
0.145307645201683,0.203504458069801,0.470639944076538,0.180547922849655
0.653038322925568,0.131795987486839,0.0370641387999058,0.178101554512978
0.1656723767519,0.556501746177673,0.0305335707962513,0.247292295098305
0.443715989589691,0.209176734089851,0.24296410381794,0.104143179953098
0.276785910129547,0.415396332740784,0.241973698139191,0.0658440962433815
0.338567435741425,0.27094829082489,0.184925526380539,0.205558732151985
0.112306393682957,0.399212509393692,0.294109314680099,0.194371789693832
0.17175629734993,0.21012257039547,0.369577556848526,0.248543605208397
0.288619786500931,0.249814689159393,0.260275214910507,0.201290279626846
0.355621963739395,0.175881266593933,0.244938313961029,0.223558485507965
0.0784520208835602,0.274442821741104,0.462026685476303,0.185078546404839
0.168430373072624,0.543237745761871,0.0745431929826736,0.21378867328167
0.368876367807388,0.373886615037918,0.0837278664112091,0.173509135842323
0.215513899922371,0.13666033744812,0.477939963340759,0.169885769486427
0.267045140266418,0.379050016403198,0.146686509251595,0.207218304276466
0.504431843757629,0.138164788484573,0.12580917775631,0.231594204902649
0.213017374277115,0.367061406373978,0.125090882182121,0.294830352067947
0.15304984152317,0.205275237560272,0.536705195903778,0.104969754815102
0.142644554376602,0.568580090999603,0.0950208976864815,0.193754464387894
0.0532015413045883,0.419149309396744,0.158303931355476,0.369345217943192
0.133511334657669,0.142734497785568,0.400658339262009,0.323095798492432
0.328935652971268,0.330855369567871,0.179839253425598,0.160369724035263
0.0805283784866333,0.787099063396454,0.0563814416527748,0.0759911611676216
0.709625601768494,0.125762924551964,0.0811276584863663,0.0834838002920151
0.100757226347923,0.0618392676115036,0.327126711606979,0.510276794433594
0.0373394563794136,0.100712455809116,0.238137692213058,0.623810410499573
0.142120316624641,0.0351825542747974,0.127318769693375,0.695378363132477
0.358851075172424,0.0579185746610165,0.133133679628372,0.450096696615219
0.0298558790236712,0.301398187875748,0.436759948730469,0.231986001133919
0.645210742950439,0.184145778417587,0.0479887239634991,0.122654743492603
0.216986179351807,0.314727395772934,0.388565301895142,0.0797210931777954
0.482303708791733,0.300541758537292,0.18589149415493,0.0312630534172058
0.167671784758568,0.54014664888382,0.212021708488464,0.0801598504185677
0.203179225325584,0.536201477050781,0.203535452485085,0.057083897292614
0.0922889560461044,0.76643568277359,0.113448761403561,0.0278265569359064
0.0561122223734856,0.259818851947784,0.496688276529312,0.187380582094193
0.334616452455521,0.0711358562111855,0.288675367832184,0.305572330951691
0.199008107185364,0.230524450540543,0.059449065476656,0.511018335819244
0.351850181818008,0.132016584277153,0.122636541724205,0.393496662378311
0.316017180681229,0.542631864547729,0.0691888630390167,0.0721620842814445
0.0653763860464096,0.430195748806,0.394445985555649,0.109981909394264
0.312279403209686,0.48156213760376,0.102855823934078,0.103302672505379
0.104116201400757,0.415997505187988,0.129472404718399,0.350413918495178
0.0927764102816582,0.423208594322205,0.302497088909149,0.181517913937569
0.166508123278618,0.228655129671097,0.385307222604752,0.219529584050179
0.107459388673306,0.711646318435669,0.114232704043388,0.066661573946476
0.556838929653168,0.1250039935112,0.164183929562569,0.153973117470741
0.151536092162132,0.709781289100647,0.0412674583494663,0.0974151343107224
0.470012485980988,0.0757277831435204,0.145643755793571,0.308615982532501
0.144898623228073,0.327026158571243,0.216694831848145,0.311380356550217
0.289807319641113,0.104712329804897,0.115052461624146,0.490427881479263
0.0449876524507999,0.146556600928307,0.497405588626862,0.311050117015839
0.224613085389137,0.301320433616638,0.20382384955883,0.270242631435394
0.150383934378624,0.251112580299377,0.472787648439407,0.125715866684914
0.167756989598274,0.223230555653572,0.392026394605637,0.216986060142517
0.414547950029373,0.087775431573391,0.191982328891754,0.305694282054901
0.0658163577318192,0.710244119167328,0.124912314116955,0.0990271791815758
0.172796562314034,0.294842779636383,0.122386962175369,0.409973651170731
0.178320840001106,0.0597955547273159,0.163707867264748,0.598175764083862
0.25448352098465,0.210882112383842,0.173703491687775,0.360930800437927
0.336052685976028,0.102651320397854,0.283585906028748,0.277710109949112
0.119669087231159,0.339692175388336,0.132343396544456,0.408295333385468
0.170963227748871,0.150285974144936,0.350873857736588,0.32787698507309
0.135010704398155,0.119131878018379,0.604111671447754,0.141745746135712
0.0506211295723915,0.560278177261353,0.222246751189232,0.166853904724121
0.174075081944466,0.256421059370041,0.137991160154343,0.431512713432312
0.533846378326416,0.231396719813347,0.0743508338928223,0.160406053066254
0.183716297149658,0.149357169866562,0.494330883026123,0.172595649957657
0.402412444353104,0.074515089392662,0.105572037398815,0.417500406503677
0.170176476240158,0.499476730823517,0.0808464661240578,0.249500289559364
0.161586493253708,0.318697959184647,0.0850334465503693,0.434682101011276
0.285296469926834,0.157619252800941,0.0737230181694031,0.48336124420166
0.391868084669113,0.363447725772858,0.124821648001671,0.119862549006939
0.524644672870636,0.192325696349144,0.16405488550663,0.118974722921848
0.108082167804241,0.274699121713638,0.546658337116241,0.0705603659152985
0.198566481471062,0.397000700235367,0.237704947590828,0.166727870702744
0.228010341525078,0.450421422719955,0.121922396123409,0.199645861983299
0.416884541511536,0.110612377524376,0.228190556168556,0.244312539696693
0.326977550983429,0.049116387963295,0.0943805500864983,0.529525518417358
0.117512874305248,0.341404050588608,0.24978406727314,0.291299015283585
0.182139486074448,0.0907047763466835,0.376990586519241,0.350165128707886
0.328942686319351,0.178837403655052,0.372508496046066,0.119711458683014
0.0948783755302429,0.0900648087263107,0.654062032699585,0.160994797945023
0.0884044840931892,0.322993278503418,0.142527177929878,0.446075081825256
0.187708005309105,0.17901848256588,0.146160304546356,0.487113177776337
0.0909978672862053,0.389686971902847,0.399445742368698,0.119869440793991
0.411352753639221,0.187610998749733,0.150549381971359,0.250486850738525
0.455355107784271,0.0542037300765514,0.123640857636929,0.366800308227539
0.383730202913284,0.151769489049911,0.188337951898575,0.276162356138229
0.151605948805809,0.212600693106651,0.278132528066635,0.357660859823227
0.221142619848251,0.13505657017231,0.53012752532959,0.11367329210043
0.68804395198822,0.057987242937088,0.104137726128101,0.14983107149601
0.4588702917099,0.0558243170380592,0.0848053395748138,0.400499999523163
0.159101203083992,0.224232584238052,0.266549825668335,0.350116431713104
0.388436138629913,0.148911014199257,0.140385046601295,0.322267830371857
0.0819343626499176,0.128611832857132,0.697018980979919,0.092434860765934
0.195962831377983,0.425459802150726,0.0972490310668945,0.28132838010788
0.0828791558742523,0.0689474046230316,0.567411839962006,0.280761629343033
0.0846763253211975,0.106172509491444,0.466067373752594,0.343083798885345
0.0882432237267494,0.532406091690063,0.0758035853505135,0.303547114133835
0.0814330652356148,0.26009014248848,0.289730757474899,0.368746012449265
0.378940969705582,0.335252434015274,0.160440191626549,0.125366359949112
0.245548143982887,0.172058522701263,0.460022300481796,0.122371032834053
0.28707292675972,0.327559649944305,0.147462233901024,0.237905204296112
0.152041032910347,0.133685171604156,0.49892246723175,0.21535137295723
0.461630791425705,0.195958614349365,0.124253123998642,0.218157455325127
0.141597867012024,0.582541227340698,0.0870262011885643,0.188834652304649
0.186328426003456,0.261001288890839,0.199530959129333,0.353139370679855
0.424639105796814,0.27305668592453,0.0793702751398087,0.222933873534203
0.504330158233643,0.0448201447725296,0.108648128807545,0.342201590538025
0.709547221660614,0.0916991904377937,0.0853916108608246,0.113361917436123
0.0561586506664753,0.0575812943279743,0.510510206222534,0.375749856233597
0.135348930954933,0.428234249353409,0.0395521335303783,0.396864652633667
0.508036971092224,0.166569173336029,0.149245530366898,0.176148355007172
0.385182291269302,0.272278815507889,0.124179467558861,0.21835945546627
0.496938079595566,0.103698253631592,0.168788209557533,0.230575457215309
0.168248191475868,0.110931515693665,0.623092174530029,0.0977281183004379
0.0979571789503098,0.282324939966202,0.333742916584015,0.285975009202957
0.19702984392643,0.239931985735893,0.342455804347992,0.220582365989685
0.243390083312988,0.08273646235466,0.556413352489471,0.117460072040558
0.127538189291954,0.510226130485535,0.117758385837078,0.244477286934853
0.0652228593826294,0.572053909301758,0.203862816095352,0.158860430121422
0.124260015785694,0.463415890932083,0.105204023420811,0.307120114564896
0.435011863708496,0.181865379214287,0.137106657028198,0.246016129851341
