"No","Ch1","Ch2","Ch3","Ch4"
21705,0.154,0.154,0.414,0.278
21706,0.106,0.356,0.116,0.422
21707,0.124,0.366,0.232,0.278
21708,0.104,0.438,0.14,0.318
21709,0.182,0.21,0.136,0.472
21710,0.312,0.126,0.154,0.408
21711,0.096,0.362,0.262,0.28
21712,0.124,0.252,0.146,0.478
21713,0.396,0.19,0.156,0.258
21714,0.128,0.442,0.096,0.334
21715,0.36,0.168,0.184,0.288
21716,0.142,0.166,0.202,0.49
21717,0.214,0.14,0.302,0.344
21718,0.262,0.356,0.132,0.25
21719,0.192,0.186,0.188,0.434
21720,0.39,0.214,0.134,0.262
21721,0.17,0.206,0.396,0.228
21722,0.44,0.194,0.154,0.212
21723,0.214,0.206,0.178,0.402
21724,0.394,0.142,0.196,0.268
21725,0.18,0.202,0.174,0.444
21726,0.112,0.326,0.274,0.288
21727,0.266,0.122,0.412,0.2
21728,0.194,0.14,0.26,0.406
21729,0.23,0.178,0.14,0.452
21730,0.324,0.144,0.156,0.376
21731,0.278,0.17,0.358,0.194
21732,0.266,0.164,0.172,0.398
21733,0.37,0.314,0.126,0.19
21734,0.122,0.468,0.192,0.218
21735,0.262,0.236,0.132,0.37
21736,0.442,0.234,0.126,0.198
21737,0.254,0.256,0.308,0.182
21738,0.316,0.292,0.232,0.16
21739,0.24,0.348,0.242,0.17
21740,0.152,0.398,0.26,0.19
21741,0.196,0.246,0.274,0.284
21742,0.196,0.302,0.292,0.21
21743,0.372,0.224,0.132,0.272
21744,0.292,0.25,0.294,0.164
21745,0.26,0.208,0.266,0.266
21746,0.28,0.364,0.172,0.184
21747,0.318,0.372,0.168,0.142
21748,0.276,0.348,0.18,0.196
21749,0.182,0.36,0.23,0.228
21750,0.186,0.206,0.382,0.226
21751,0.334,0.168,0.308,0.19
21752,0.366,0.172,0.198,0.264
21753,0.27,0.23,0.216,0.284
21754,0.176,0.348,0.186,0.29
21755,0.208,0.194,0.31,0.288
21756,0.152,0.396,0.174,0.278
21757,0.148,0.412,0.116,0.324
21758,0.214,0.324,0.156,0.306
21759,0.278,0.292,0.21,0.22
21760,0.184,0.108,0.282,0.426
21761,0.112,0.178,0.446,0.264
21762,0.124,0.564,0.084,0.228
21763,0.356,0.124,0.104,0.416
21764,0.26,0.086,0.426,0.228
21765,0.348,0.13,0.168,0.354
21766,0.12,0.374,0.144,0.362
21767,0.126,0.198,0.376,0.3
21768,0.11,0.344,0.35,0.196
21769,0.188,0.19,0.102,0.52
21770,0.146,0.346,0.226,0.282
21771,0.092,0.152,0.332,0.424
21772,0.118,0.316,0.274,0.292
21773,0.218,0.344,0.142,0.296
21774,0.09,0.202,0.422,0.286
21775,0.258,0.238,0.212,0.292
21776,0.372,0.25,0.164,0.214
21777,0.16,0.166,0.356,0.318
21778,0.308,0.18,0.164,0.348
21779,0.38,0.168,0.168,0.284
21780,0.176,0.168,0.368,0.288
21781,0.11,0.152,0.468,0.27
21782,0.348,0.148,0.328,0.176
21783,0.214,0.228,0.176,0.382
21784,0.46,0.266,0.108,0.166
21785,0.188,0.422,0.262,0.128
21786,0.222,0.158,0.184,0.436
21787,0.182,0.442,0.116,0.26
21788,0.354,0.236,0.13,0.28
21789,0.158,0.236,0.184,0.422
21790,0.388,0.15,0.182,0.28
21791,0.25,0.178,0.168,0.404
21792,0.122,0.256,0.334,0.288
21793,0.176,0.178,0.426,0.22
21794,0.116,0.382,0.282,0.22
21795,0.292,0.114,0.392,0.202
21796,0.234,0.224,0.312,0.23
21797,0.288,0.372,0.164,0.176
21798,0.384,0.134,0.268,0.214
21799,0.168,0.19,0.202,0.44
21800,0.162,0.138,0.272,0.428
21801,0.2,0.226,0.26,0.314
21802,0.128,0.212,0.376,0.284
21803,0.134,0.138,0.426,0.302
21804,0.258,0.378,0.174,0.19
21805,0.374,0.162,0.152,0.312
21806,0.136,0.374,0.174,0.316
21807,0.154,0.33,0.176,0.34
21808,0.272,0.172,0.19,0.366
21809,0.492,0.116,0.128,0.264
21810,0.53,0.116,0.19,0.164
21811,0.206,0.432,0.22,0.142
21812,0.164,0.14,0.432,0.264
21813,0.284,0.356,0.148,0.212
21814,0.17,0.346,0.282,0.202
21815,0.36,0.138,0.286,0.216
21816,0.246,0.342,0.182,0.23
21817,0.22,0.178,0.4,0.202
21818,0.212,0.238,0.282,0.268
21819,0.22,0.228,0.218,0.334
21820,0.516,0.14,0.124,0.22
21821,0.162,0.17,0.378,0.29
21822,0.318,0.364,0.13,0.188
21823,0.182,0.302,0.29,0.226
21824,0.154,0.394,0.296,0.156
21825,0.13,0.364,0.156,0.35
21826,0.242,0.388,0.246,0.124
21827,0.116,0.182,0.472,0.23
21828,0.16,0.428,0.16,0.252
21829,0.17,0.22,0.416,0.194
21830,0.204,0.224,0.296,0.276
21831,0.238,0.272,0.14,0.35
21832,0.228,0.362,0.134,0.276
21833,0.384,0.168,0.248,0.2
21834,0.436,0.206,0.18,0.178
21835,0.162,0.308,0.204,0.326
21836,0.144,0.14,0.416,0.3
21837,0.21,0.176,0.28,0.334
21838,0.178,0.17,0.43,0.222
21839,0.136,0.396,0.172,0.296
21840,0.324,0.208,0.246,0.222
21841,0.282,0.24,0.202,0.276
21842,0.13,0.256,0.402,0.212
21843,0.352,0.116,0.232,0.3
21844,0.128,0.396,0.224,0.252
21845,0.228,0.188,0.234,0.35
21846,0.168,0.356,0.206,0.27
21847,0.39,0.128,0.26,0.222
21848,0.188,0.21,0.238,0.364
21849,0.336,0.38,0.108,0.176
21850,0.344,0.222,0.154,0.28
21851,0.18,0.498,0.132,0.19
21852,0.38,0.206,0.178,0.236
21853,0.12,0.222,0.316,0.342
21854,0.322,0.194,0.172,0.312
21855,0.148,0.29,0.144,0.418
21856,0.502,0.182,0.19,0.126
21857,0.124,0.324,0.154,0.398
21858,0.444,0.152,0.13,0.274
21859,0.396,0.154,0.158,0.292
21860,0.426,0.256,0.122,0.196
21861,0.162,0.21,0.43,0.198
21862,0.094,0.504,0.212,0.19
21863,0.142,0.302,0.204,0.352
21864,0.262,0.446,0.122,0.17
21865,0.138,0.282,0.366,0.214
21866,0.218,0.164,0.38,0.238
21867,0.14,0.148,0.18,0.532
21868,0.182,0.118,0.344,0.356
21869,0.276,0.148,0.164,0.412
21870,0.208,0.16,0.31,0.322
21871,0.494,0.172,0.132,0.202
21872,0.092,0.4,0.294,0.214
21873,0.38,0.314,0.19,0.116
21874,0.096,0.552,0.166,0.186
21875,0.312,0.276,0.106,0.306
21876,0.562,0.142,0.128,0.168
21877,0.158,0.328,0.142,0.372
21878,0.32,0.428,0.112,0.14
21879,0.242,0.23,0.176,0.352
21880,0.47,0.184,0.222,0.124
21881,0.16,0.278,0.186,0.376
21882,0.226,0.172,0.186,0.416
21883,0.15,0.23,0.252,0.368
21884,0.222,0.382,0.106,0.29
21885,0.154,0.366,0.136,0.344
21886,0.228,0.236,0.148,0.388
21887,0.174,0.13,0.382,0.314
21888,0.128,0.226,0.452,0.194
21889,0.178,0.282,0.24,0.3
21890,0.224,0.17,0.208,0.398
21891,0.314,0.172,0.27,0.244
21892,0.156,0.298,0.212,0.334
21893,0.16,0.302,0.192,0.346
21894,0.194,0.17,0.218,0.418
21895,0.116,0.206,0.42,0.258
21896,0.294,0.202,0.28,0.224
21897,0.198,0.29,0.262,0.25
21898,0.146,0.264,0.284,0.306
21899,0.21,0.18,0.384,0.226
21900,0.15,0.192,0.202,0.456
21901,0.172,0.364,0.152,0.312
21902,0.124,0.184,0.386,0.306
21903,0.144,0.154,0.398,0.304
21904,0.148,0.182,0.282,0.388
21905,0.168,0.316,0.17,0.346
21906,0.158,0.212,0.178,0.452
21907,0.13,0.254,0.232,0.384
21908,0.344,0.238,0.182,0.236
21909,0.216,0.21,0.288,0.286
21910,0.398,0.17,0.18,0.252
21911,0.244,0.384,0.192,0.18
21912,0.21,0.414,0.12,0.256
21913,0.172,0.308,0.202,0.318
21914,0.224,0.17,0.194,0.412
21915,0.23,0.188,0.302,0.28
21916,0.19,0.2,0.22,0.39
21917,0.158,0.252,0.18,0.41
21918,0.11,0.172,0.47,0.248
21919,0.252,0.122,0.444,0.182
21920,0.194,0.242,0.174,0.39
21921,0.128,0.532,0.16,0.18
21922,0.282,0.316,0.13,0.272
21923,0.178,0.202,0.166,0.454
21924,0.156,0.204,0.184,0.456
21925,0.32,0.246,0.236,0.198
21926,0.26,0.182,0.14,0.418
21927,0.138,0.164,0.322,0.376
21928,0.144,0.378,0.146,0.332
21929,0.142,0.146,0.196,0.516
21930,0.128,0.21,0.188,0.474
21931,0.128,0.228,0.15,0.494
21932,0.11,0.136,0.35,0.404
21933,0.13,0.29,0.142,0.438
21934,0.126,0.34,0.152,0.382
21935,0.13,0.184,0.188,0.498
21936,0.178,0.206,0.176,0.44
21937,0.118,0.162,0.342,0.378
21938,0.134,0.308,0.162,0.396
21939,0.122,0.262,0.156,0.46
21940,0.308,0.208,0.13,0.354
21941,0.164,0.168,0.198,0.47
21942,0.164,0.338,0.178,0.32
21943,0.122,0.284,0.154,0.44
21944,0.102,0.342,0.212,0.344
21945,0.122,0.246,0.15,0.482
21946,0.298,0.218,0.238,0.246
21947,0.406,0.212,0.136,0.246
21948,0.138,0.412,0.274,0.176
21949,0.182,0.294,0.19,0.334
21950,0.158,0.386,0.154,0.302
21951,0.146,0.22,0.302,0.332
21952,0.27,0.138,0.168,0.424
21953,0.32,0.238,0.142,0.3
21954,0.17,0.176,0.246,0.408
21955,0.33,0.202,0.168,0.3
21956,0.168,0.2,0.204,0.428
21957,0.278,0.172,0.282,0.268
21958,0.128,0.48,0.184,0.208
21959,0.19,0.17,0.174,0.466
21960,0.156,0.41,0.126,0.308
21961,0.192,0.156,0.33,0.322
21962,0.386,0.188,0.17,0.256
21963,0.152,0.372,0.32,0.156
21964,0.176,0.116,0.506,0.202
21965,0.154,0.202,0.25,0.394
21966,0.162,0.176,0.282,0.38
21967,0.34,0.164,0.256,0.24
21968,0.228,0.36,0.156,0.256
21969,0.182,0.198,0.18,0.44
21970,0.234,0.21,0.16,0.396
21971,0.18,0.282,0.396,0.142
21972,0.292,0.2,0.144,0.364
21973,0.364,0.174,0.136,0.326
21974,0.394,0.194,0.134,0.278
21975,0.158,0.17,0.264,0.408
21976,0.328,0.244,0.294,0.134
21977,0.138,0.312,0.204,0.346
21978,0.194,0.134,0.192,0.48
21979,0.194,0.23,0.118,0.458
21980,0.098,0.448,0.17,0.284
21981,0.132,0.322,0.196,0.35
21982,0.156,0.204,0.208,0.432
21983,0.142,0.148,0.228,0.482
21984,0.194,0.22,0.182,0.404
21985,0.116,0.544,0.138,0.202
21986,0.108,0.158,0.546,0.188
21987,0.156,0.232,0.198,0.414
21988,0.266,0.204,0.176,0.354
21989,0.154,0.232,0.184,0.43
21990,0.142,0.286,0.198,0.374
21991,0.25,0.204,0.126,0.42
21992,0.164,0.204,0.204,0.428
21993,0.15,0.366,0.116,0.368
21994,0.104,0.28,0.478,0.138
21995,0.106,0.194,0.294,0.406
21996,0.284,0.266,0.118,0.332
21997,0.298,0.142,0.23,0.33
21998,0.222,0.206,0.142,0.43
21999,0.16,0.52,0.154,0.166
22000,0.508,0.124,0.22,0.148
22001,0.136,0.416,0.282,0.166
22002,0.184,0.382,0.07,0.364
22003,0.12,0.222,0.484,0.174
22004,0.346,0.272,0.16,0.222
22005,0.29,0.136,0.248,0.326
22006,0.124,0.29,0.226,0.36
22007,0.242,0.404,0.174,0.18
22008,0.108,0.246,0.374,0.272
22009,0.292,0.164,0.272,0.272
22010,0.168,0.414,0.132,0.286
22011,0.092,0.326,0.3,0.282
22012,0.182,0.254,0.184,0.38
22013,0.178,0.258,0.324,0.24
22014,0.146,0.162,0.46,0.232
22015,0.134,0.128,0.354,0.384
22016,0.154,0.304,0.184,0.358
22017,0.146,0.446,0.202,0.206
22018,0.216,0.21,0.3,0.274
22019,0.264,0.162,0.254,0.32
22020,0.192,0.17,0.296,0.342
22021,0.184,0.25,0.234,0.332
22022,0.33,0.172,0.156,0.342
22023,0.246,0.174,0.32,0.26
22024,0.256,0.156,0.204,0.384
22025,0.264,0.224,0.142,0.37
22026,0.458,0.148,0.152,0.242
22027,0.296,0.186,0.144,0.374
22028,0.328,0.16,0.162,0.35
22029,0.176,0.192,0.158,0.474
22030,0.284,0.16,0.326,0.23
22031,0.17,0.182,0.126,0.522
22032,0.172,0.232,0.17,0.426
22033,0.16,0.16,0.458,0.222
22034,0.428,0.144,0.144,0.284
22035,0.212,0.152,0.134,0.502
22036,0.316,0.23,0.16,0.294
22037,0.192,0.232,0.126,0.45
22038,0.174,0.21,0.15,0.466
22039,0.31,0.246,0.15,0.294
22040,0.216,0.32,0.158,0.306
22041,0.268,0.13,0.444,0.158
22042,0.264,0.182,0.332,0.222
22043,0.252,0.43,0.162,0.156
22044,0.274,0.176,0.248,0.302
22045,0.18,0.352,0.252,0.216
22046,0.226,0.208,0.292,0.274
22047,0.206,0.282,0.23,0.282
22048,0.182,0.49,0.17,0.158
22049,0.126,0.444,0.18,0.25
22050,0.176,0.36,0.238,0.226
22051,0.262,0.17,0.384,0.184
22052,0.258,0.316,0.212,0.214
22053,0.108,0.49,0.228,0.174
22054,0.136,0.2,0.494,0.17
22055,0.182,0.326,0.364,0.128
22056,0.248,0.264,0.338,0.15
22057,0.314,0.182,0.296,0.208
22058,0.224,0.464,0.154,0.158
22059,0.312,0.38,0.11,0.198
22060,0.26,0.158,0.12,0.462
22061,0.146,0.168,0.438,0.248
22062,0.106,0.226,0.486,0.182
22063,0.112,0.504,0.192,0.192
22064,0.492,0.15,0.152,0.206
22065,0.15,0.15,0.372,0.328
22066,0.422,0.152,0.16,0.266
22067,0.366,0.212,0.142,0.28
22068,0.2,0.494,0.102,0.204
22069,0.124,0.412,0.116,0.348
22070,0.248,0.16,0.14,0.452
22071,0.28,0.172,0.102,0.446
22072,0.108,0.49,0.25,0.152
22073,0.144,0.17,0.218,0.468
22074,0.144,0.556,0.124,0.176
22075,0.15,0.214,0.226,0.41
22076,0.56,0.14,0.088,0.212
22077,0.176,0.17,0.106,0.548
22078,0.278,0.162,0.13,0.43
22079,0.378,0.162,0.136,0.324
22080,0.14,0.158,0.388,0.314
22081,0.124,0.44,0.144,0.292
22082,0.418,0.174,0.172,0.236
22083,0.124,0.41,0.162,0.304
22084,0.156,0.152,0.176,0.516
22085,0.236,0.128,0.192,0.444
22086,0.14,0.286,0.126,0.448
22087,0.138,0.126,0.266,0.47
22088,0.138,0.206,0.2,0.456
22089,0.108,0.372,0.198,0.322
22090,0.156,0.158,0.21,0.476
22091,0.118,0.106,0.47,0.306
22092,0.392,0.258,0.124,0.226
22093,0.11,0.198,0.356,0.336
22094,0.16,0.104,0.242,0.494
22095,0.138,0.16,0.166,0.536
22096,0.156,0.092,0.446,0.306
22097,0.386,0.126,0.142,0.346
22098,0.234,0.184,0.42,0.162
22099,0.192,0.288,0.232,0.288
22100,0.142,0.214,0.444,0.2
22101,0.366,0.222,0.198,0.214
22102,0.214,0.282,0.144,0.36
22103,0.238,0.256,0.212,0.294
22104,0.252,0.242,0.192,0.314
22105,0.16,0.276,0.216,0.348
22106,0.356,0.234,0.16,0.25
22107,0.19,0.146,0.442,0.222
22108,0.28,0.208,0.214,0.298
22109,0.3,0.356,0.136,0.208
22110,0.174,0.198,0.208,0.42
22111,0.292,0.202,0.226,0.28
22112,0.126,0.224,0.408,0.242
22113,0.12,0.474,0.156,0.25
22114,0.224,0.174,0.222,0.38
22115,0.252,0.174,0.164,0.41
22116,0.17,0.2,0.426,0.204
22117,0.206,0.218,0.368,0.208
22118,0.47,0.11,0.17,0.25
22119,0.156,0.426,0.142,0.276
22120,0.13,0.182,0.388,0.3
22121,0.152,0.2,0.18,0.468
22122,0.158,0.236,0.448,0.158
22123,0.122,0.448,0.146,0.284
22124,0.148,0.336,0.228,0.288
22125,0.21,0.176,0.21,0.404
22126,0.186,0.15,0.212,0.452
22127,0.41,0.136,0.192,0.262
22128,0.304,0.2,0.26,0.236
22129,0.134,0.136,0.218,0.512
22130,0.142,0.284,0.35,0.224
22131,0.454,0.12,0.168,0.258
22132,0.136,0.25,0.332,0.282
22133,0.112,0.136,0.452,0.3
22134,0.22,0.154,0.168,0.458
22135,0.434,0.118,0.138,0.31
22136,0.234,0.278,0.07,0.418
22137,0.19,0.28,0.172,0.358
22138,0.156,0.432,0.1,0.312
22139,0.126,0.278,0.27,0.326
22140,0.098,0.096,0.414,0.392
22141,0.072,0.198,0.326,0.404
22142,0.162,0.08,0.46,0.298
22143,0.092,0.37,0.204,0.334
22144,0.066,0.17,0.536,0.228
22145,0.084,0.094,0.378,0.444
22146,0.114,0.09,0.468,0.328
22147,0.218,0.102,0.28,0.4
22148,0.45,0.104,0.08,0.366
22149,0.104,0.422,0.098,0.376
22150,0.11,0.082,0.592,0.216
22151,0.094,0.108,0.44,0.358
22152,0.144,0.09,0.092,0.674
22153,0.06,0.41,0.306,0.224
22154,0.064,0.464,0.074,0.398
22155,0.134,0.276,0.276,0.314
22156,0.142,0.37,0.214,0.274
22157,0.116,0.33,0.332,0.222
22158,0.138,0.29,0.152,0.42
22159,0.12,0.26,0.408,0.212
22160,0.208,0.23,0.154,0.408
22161,0.134,0.246,0.23,0.39
22162,0.158,0.198,0.392,0.252
22163,0.332,0.154,0.154,0.36
22164,0.118,0.152,0.46,0.27
22165,0.138,0.454,0.162,0.246
22166,0.418,0.362,0.1,0.12
22167,0.406,0.236,0.18,0.178
22168,0.192,0.14,0.382,0.286
22169,0.32,0.15,0.21,0.32
22170,0.112,0.274,0.412,0.202
22171,0.132,0.328,0.298,0.242
22172,0.198,0.178,0.168,0.456
22173,0.204,0.45,0.132,0.214
22174,0.36,0.174,0.156,0.31
22175,0.186,0.358,0.118,0.338
22176,0.214,0.178,0.18,0.428
22177,0.184,0.18,0.184,0.452
22178,0.244,0.344,0.148,0.264
22179,0.138,0.276,0.126,0.46
22180,0.298,0.178,0.308,0.216
22181,0.13,0.466,0.144,0.26
22182,0.366,0.132,0.202,0.3
22183,0.206,0.384,0.104,0.306
22184,0.246,0.134,0.136,0.484
22185,0.208,0.24,0.124,0.428
22186,0.164,0.344,0.124,0.368
22187,0.16,0.234,0.148,0.458
22188,0.258,0.21,0.24,0.292
22189,0.178,0.114,0.322,0.386
22190,0.158,0.366,0.112,0.364
22191,0.208,0.142,0.366,0.284
22192,0.164,0.17,0.182,0.484
22193,0.162,0.218,0.174,0.446
22194,0.238,0.204,0.148,0.41
22195,0.258,0.406,0.198,0.138
22196,0.202,0.168,0.162,0.468
22197,0.118,0.358,0.136,0.388
22198,0.156,0.2,0.172,0.472
22199,0.45,0.158,0.142,0.25
22200,0.356,0.106,0.148,0.39
22201,0.138,0.452,0.154,0.256
22202,0.422,0.234,0.126,0.218
22203,0.42,0.22,0.134,0.226
22204,0.154,0.196,0.148,0.502
22205,0.254,0.17,0.236,0.34
22206,0.096,0.154,0.334,0.416
22207,0.142,0.156,0.26,0.442
22208,0.298,0.258,0.114,0.33
22209,0.152,0.152,0.152,0.544
22210,0.122,0.18,0.176,0.522
22211,0.16,0.218,0.14,0.482
22212,0.128,0.312,0.284,0.276
22213,0.192,0.27,0.184,0.354
22214,0.182,0.232,0.302,0.284
22215,0.142,0.214,0.424,0.22
22216,0.444,0.156,0.158,0.242
22217,0.114,0.188,0.412,0.286
22218,0.156,0.248,0.156,0.44
22219,0.232,0.182,0.186,0.4
22220,0.48,0.138,0.154,0.228
22221,0.174,0.19,0.2,0.436
22222,0.438,0.146,0.204,0.212
22223,0.24,0.274,0.112,0.374
22224,0.178,0.19,0.208,0.424
22225,0.456,0.232,0.126,0.186
22226,0.142,0.108,0.464,0.286
22227,0.356,0.228,0.228,0.188
22228,0.112,0.474,0.144,0.27
22229,0.178,0.336,0.144,0.342
22230,0.214,0.126,0.414,0.246
22231,0.502,0.156,0.128,0.214
22232,0.322,0.214,0.136,0.328
22233,0.158,0.182,0.27,0.39
22234,0.302,0.4,0.1,0.198
22235,0.288,0.226,0.12,0.366
22236,0.518,0.142,0.122,0.218
22237,0.252,0.162,0.23,0.356
22238,0.104,0.222,0.408,0.266
22239,0.094,0.506,0.18,0.22
22240,0.148,0.27,0.2,0.382
22241,0.22,0.198,0.174,0.408
22242,0.382,0.202,0.094,0.322
22243,0.132,0.45,0.102,0.316
22244,0.266,0.432,0.13,0.172
22245,0.404,0.158,0.138,0.3
22246,0.154,0.408,0.138,0.3
22247,0.12,0.144,0.422,0.314
22248,0.404,0.132,0.324,0.14
22249,0.16,0.196,0.21,0.434
22250,0.352,0.134,0.19,0.324
22251,0.138,0.162,0.262,0.438
22252,0.148,0.114,0.392,0.346
22253,0.168,0.336,0.154,0.342
22254,0.11,0.158,0.264,0.468
22255,0.154,0.142,0.198,0.506
22256,0.208,0.13,0.19,0.472
22257,0.368,0.146,0.166,0.32
22258,0.104,0.316,0.292,0.288
22259,0.188,0.132,0.142,0.538
22260,0.124,0.166,0.214,0.496
22261,0.158,0.14,0.288,0.414
22262,0.33,0.206,0.134,0.33
22263,0.146,0.206,0.118,0.53
22264,0.278,0.26,0.088,0.374
22265,0.206,0.156,0.36,0.278
22266,0.162,0.104,0.226,0.508
22267,0.116,0.088,0.308,0.488
22268,0.232,0.18,0.14,0.448
22269,0.242,0.478,0.118,0.162
22270,0.184,0.182,0.312,0.322
22271,0.16,0.27,0.358,0.212
22272,0.216,0.368,0.152,0.264
22273,0.27,0.228,0.24,0.262
22274,0.25,0.358,0.122,0.27
22275,0.154,0.422,0.184,0.24
22276,0.152,0.236,0.304,0.308
22277,0.298,0.19,0.366,0.146
22278,0.128,0.264,0.33,0.278
22279,0.376,0.202,0.172,0.25
22280,0.206,0.216,0.252,0.326
22281,0.472,0.138,0.196,0.194
22282,0.142,0.312,0.4,0.146
22283,0.172,0.244,0.246,0.338
22284,0.298,0.184,0.364,0.154
22285,0.144,0.298,0.172,0.386
22286,0.176,0.148,0.376,0.3
22287,0.33,0.212,0.142,0.316
22288,0.282,0.25,0.194,0.274
22289,0.186,0.422,0.196,0.196
22290,0.254,0.184,0.332,0.23
22291,0.44,0.194,0.18,0.186
22292,0.306,0.24,0.208,0.246
22293,0.206,0.39,0.156,0.248
22294,0.264,0.26,0.222,0.254
22295,0.246,0.212,0.344,0.198
22296,0.248,0.252,0.222,0.278
22297,0.214,0.26,0.31,0.216
22298,0.202,0.264,0.35,0.184
22299,0.176,0.416,0.198,0.21
