"No","Ch1","Ch2","Ch3","Ch4"
294,0.282858570714643,0.207396301849075,0.127936031984008,0.381809095452274
295,0.420789605197401,0.145427286356822,0.113943028485757,0.31984007996002
299,0.16591704147926,0.518740629685157,0.170414792603698,0.144927536231884
301,0.179410294852574,0.254372813593203,0.410294852573713,0.15592203898051
304,0.187906046976512,0.111944027986007,0.237881059470265,0.462268865567216
307,0.330834582708646,0.294852573713143,0.2023988005997,0.171914042978511
308,0.365317341329335,0.229885057471264,0.0824587706146927,0.322338830584708
310,0.189905047476262,0.11944027986007,0.545727136431784,0.144927536231884
317,0.489255372313843,0.175912043978011,0.0624687656171914,0.272363818090955
318,0.0944527736131934,0.636181909045477,0.0944527736131934,0.174912543728136
319,0.0894552723638181,0.353823088455772,0.079960019990005,0.476761619190405
324,0.131434282858571,0.371314342828586,0.242378810594703,0.254872563718141
329,0.217391304347826,0.12543728135932,0.219390304847576,0.437781109445277
336,0.109445277361319,0.183908045977011,0.254372813593203,0.452273863068466
337,0.0924537731134433,0.101949025487256,0.483258370814593,0.322338830584708
339,0.20439780109945,0.245377311344328,0.28735632183908,0.262868565717141
344,0.208895552223888,0.153423288355822,0.368315842078961,0.269365317341329
347,0.149925037481259,0.389805097451274,0.190404797601199,0.269865067466267
351,0.156921539230385,0.4047976011994,0.214892553723138,0.223388305847076
353,0.192903548225887,0.255872063968016,0.305847076461769,0.245377311344328
363,0.136431784107946,0.162418790604698,0.184407796101949,0.516741629185407
364,0.265367316341829,0.15392303848076,0.417291354322839,0.163418290854573
366,0.194902548725637,0.158920539730135,0.484257871064468,0.16191904047976
369,0.134932533733133,0.189405297351324,0.429785107446277,0.245877061469265
370,0.20439780109945,0.144427786106947,0.132933533233383,0.51824087956022
388,0.282358820589705,0.290354822588706,0.116441779110445,0.310844577711144
390,0.125937031484258,0.484757621189405,0.149425287356322,0.239880059970015
393,0.116441779110445,0.491754122938531,0.146426786606697,0.245377311344328
399,0.221889055472264,0.430284857571214,0.135432283858071,0.212393803098451
401,0.311344327836082,0.088455772113943,0.303848075962019,0.296351824087956
403,0.100449775112444,0.443778110944528,0.0784607696151924,0.377311344327836
405,0.0739630184907546,0.289355322338831,0.107946026986507,0.528735632183908
409,0.129935032483758,0.383308345827086,0.079960019990005,0.40679660169915
419,0.438280859570215,0.197901049475262,0.147426286856572,0.216391804097951
425,0.176411794102949,0.289855072463768,0.138430784607696,0.395302348825587
426,0.131434282858571,0.438280859570215,0.105447276361819,0.324837581209395
427,0.191904047976012,0.468265867066467,0.2063968015992,0.133433283358321
429,0.385307346326837,0.172413793103448,0.126936531734133,0.315342328835582
430,0.171414292853573,0.188905547226387,0.242378810594703,0.397301349325337
432,0.260369815092454,0.20039980009995,0.171414292853573,0.367816091954023
438,0.300849575212394,0.156921539230385,0.129435282358821,0.412793603198401
439,0.187906046976512,0.102448775612194,0.197401299350325,0.512243878060969
443,0.134432783608196,0.259870064967516,0.104447776111944,0.501249375312344
448,0.109445277361319,0.0924537731134433,0.483258370814593,0.314842578710645
461,0.27336331834083,0.233383308345827,0.130434782608696,0.362818590704648
465,0.1984007996002,0.128435782108946,0.239380309845077,0.433783108445777
468,0.298850574712644,0.116441779110445,0.183908045977011,0.4007996001999
475,0.0999500249875062,0.167416291854073,0.542728635682159,0.189905047476262
482,0.118940529735132,0.144927536231884,0.202898550724638,0.533233383308346
491,0.111444277861069,0.224887556221889,0.342828585707146,0.320839580209895
494,0.344327836081959,0.147926036981509,0.106946526736632,0.4007996001999
510,0.100949525237381,0.328335832083958,0.124437781109445,0.446276861569215
521,0.12543728135932,0.533233383308346,0.16591704147926,0.175412293853073
526,0.141929035482259,0.105447276361819,0.531734132933533,0.220889555222389
534,0.228385807096452,0.344327836081959,0.251874062968516,0.175412293853073
543,0.162918540729635,0.392303848075962,0.272363818090955,0.172413793103448
553,0.234382808595702,0.231384307846077,0.291354322838581,0.24287856071964
563,0.188905547226387,0.178910544727636,0.173413293353323,0.458770614692654
573,0.0849575212393803,0.177411294352824,0.607196401799101,0.130434782608696
584,0.181909045477261,0.0769615192403798,0.575712143928036,0.165417291354323
587,0.488255872063968,0.0694652673663168,0.109945027486257,0.332333833083458
588,0.12143928035982,0.104447776111944,0.108945527236382,0.665167416291854
591,0.395302348825587,0.261369315342329,0.190904547726137,0.152423788105947
600,0.184907546226887,0.562218890554723,0.145927036481759,0.106946526736632
615,0.120939530234883,0.2063968015992,0.173913043478261,0.498750624687656
620,0.101449275362319,0.299850074962519,0.301849075462269,0.296851574212894
632,0.131434282858571,0.147926036981509,0.322338830584708,0.398300849575212
634,0.142428785607196,0.577711144427786,0.159420289855072,0.120439780109945
646,0.241379310344828,0.15792103948026,0.146426786606697,0.454272863568216
647,0.241879060469765,0.300349825087456,0.344327836081959,0.11344327836082
650,0.338830584707646,0.336831584207896,0.147426286856572,0.176911544227886
656,0.455272363818091,0.142928535732134,0.181909045477261,0.219890054972514
660,0.505747126436782,0.177911044477761,0.203898050974513,0.112443778110945
669,0.143428285857071,0.4007996001999,0.265367316341829,0.190404797601199
673,0.305347326336832,0.135932033983008,0.170914542728636,0.387806096951524
677,0.171414292853573,0.367316341829085,0.311344327836082,0.149925037481259
678,0.393803098450775,0.11544227886057,0.170914542728636,0.31984007996002
681,0.190404797601199,0.156921539230385,0.469265367316342,0.183408295852074
689,0.261369315342329,0.300349825087456,0.180409795102449,0.257871064467766
692,0.174912543728136,0.412793603198401,0.145927036481759,0.266366816591704
693,0.324837581209395,0.182908545727136,0.260869565217391,0.231384307846077
694,0.226386806596702,0.371314342828586,0.135932033983008,0.266366816591704
701,0.137431284357821,0.413793103448276,0.131934032983508,0.316841579210395
709,0.2023988005997,0.247876061969015,0.282858570714643,0.266866566716642
723,0.209395302348826,0.3968015992004,0.147426286856572,0.246376811594203
724,0.149425287356322,0.529735132433783,0.108945527236382,0.211894052973513
725,0.194902548725637,0.220389805097451,0.210894552723638,0.373813093453273
729,0.151424287856072,0.498250874562719,0.100949525237381,0.249375312343828
733,0.105447276361819,0.195402298850575,0.210894552723638,0.488255872063968
734,0.19640179910045,0.36231884057971,0.225887056471764,0.215392303848076
735,0.259370314842579,0.106446776611694,0.204897551224388,0.429285357321339
739,0.100949525237381,0.564217891054473,0.102448775612194,0.232383808095952
743,0.214892553723138,0.150424787606197,0.267866066966517,0.366816591704148
748,0.424787606196902,0.145927036481759,0.0954522738630685,0.333833083458271
750,0.12543728135932,0.139430284857571,0.528735632183908,0.2063968015992
753,0.125937031484258,0.234382808595702,0.131934032983508,0.507746126936532
759,0.533233383308346,0.0924537731134433,0.173913043478261,0.20039980009995
761,0.140429785107446,0.482258870564718,0.123938030984508,0.253373313343328
764,0.169915042478761,0.310344827586207,0.270364817591204,0.249375312343828
767,0.104947526236882,0.380309845077461,0.293353323338331,0.221389305347326
769,0.232383808095952,0.110444777611194,0.304847576211894,0.35232383808096
773,0.358820589705147,0.115942028985507,0.138930534732634,0.386306846576712
780,0.434282858570715,0.225387306346827,0.144927536231884,0.195402298850575
782,0.15192403798101,0.154422788605697,0.414792603698151,0.278860569715142
783,0.182908545727136,0.182408795602199,0.211394302848576,0.423288355822089
791,0.230384807596202,0.467266366816592,0.116441779110445,0.185907046476762
794,0.452773613193403,0.169915042478761,0.150424787606197,0.226886556721639
797,0.134932533733133,0.166916541729135,0.316841579210395,0.381309345327336
805,0.453273363318341,0.107446276861569,0.0819590204897551,0.357321339330335
806,0.0989505247376312,0.40679660169915,0.184407796101949,0.309845077461269
814,0.109445277361319,0.274362818590705,0.16791604197901,0.448275862068966
825,0.324837581209395,0.24487756121939,0.109945027486257,0.320339830084958
826,0.148925537231384,0.168915542228886,0.147426286856572,0.534732633683158
827,0.460269865067466,0.12343828085957,0.143928035982009,0.272363818090955
842,0.445777111444278,0.131934032983508,0.143428285857071,0.278860569715142
844,0.426286856571714,0.138930534732634,0.220389805097451,0.214392803598201
846,0.136931534232884,0.193903048475762,0.306846576711644,0.36231884057971
847,0.0994502748625687,0.440779610194903,0.138930534732634,0.320839580209895
851,0.249875062468766,0.23488255872064,0.261369315342329,0.253873063468266
856,0.108445777111444,0.306846576711644,0.233383308345827,0.351324337831084
857,0.456271864067966,0.229885057471264,0.177411294352824,0.136431784107946
858,0.138430784607696,0.36231884057971,0.142928535732134,0.35632183908046
866,0.0929535232383808,0.362818590704648,0.134432783608196,0.409795102448776
869,0.27736131934033,0.142928535732134,0.15592203898051,0.423788105947026
892,0.180909545227386,0.232383808095952,0.237381309345327,0.349325337331334
895,0.110444777611194,0.291354322838581,0.299850074962519,0.298350824587706
900,0.185907046476762,0.182408795602199,0.105447276361819,0.52623688155922
901,0.133433283358321,0.212893553223388,0.132433783108446,0.521239380309845
902,0.293353323338331,0.0989505247376312,0.349825087456272,0.257871064467766
903,0.100449775112444,0.104447776111944,0.507246376811594,0.287856071964018
905,0.102448775612194,0.187406296851574,0.278360819590205,0.431784107946027
907,0.488255872063968,0.0984507746126937,0.128435782108946,0.284857571214393
908,0.110944527736132,0.475262368815592,0.0854572713643178,0.328335832083958
921,0.104947526236882,0.262368815592204,0.331834082958521,0.300849575212394
924,0.388805597201399,0.129935032483758,0.23888055972014,0.242378810594703
931,0.397801099450275,0.11344327836082,0.2063968015992,0.282358820589705
939,0.39880059970015,0.272863568215892,0.103448275862069,0.224887556221889
953,0.367316341829085,0.0689655172413793,0.265867066466767,0.297851074462769
954,0.255372313843078,0.172413793103448,0.0899550224887556,0.482258870564718
956,0.472263868065967,0.230884557721139,0.0469765117441279,0.249875062468766
959,0.199900049975012,0.0919540229885057,0.0844577711144428,0.623688155922039
963,0.408295852073963,0.0709645177411294,0.27736131934033,0.243378310844578
966,0.122938530734633,0.0749625187406297,0.442278860569715,0.359820089955023
969,0.115942028985507,0.260369815092454,0.088455772113943,0.535232383808096
973,0.366816591704148,0.190404797601199,0.110944527736132,0.331834082958521
974,0.145927036481759,0.221889055472264,0.179410294852574,0.452773613193403
975,0.153423288355822,0.162418790604698,0.233383308345827,0.450774612693653
977,0.209895052473763,0.117941029485257,0.133433283358321,0.538730634682659
980,0.144427786106947,0.228885557221389,0.155422288855572,0.471264367816092
981,0.264367816091954,0.363318340829585,0.0934532733633183,0.278860569715142
991,0.105947026486757,0.239880059970015,0.456771614192904,0.197401299350325
995,0.251374312843578,0.23688155922039,0.221389305347326,0.290354822588706
999,0.111444277861069,0.110444777611194,0.130934532733633,0.647176411794103
1004,0.11544227886057,0.135932033983008,0.379310344827586,0.369315342328836
1005,0.360819590204898,0.142928535732134,0.121939030484758,0.374312843578211
1010,0.149925037481259,0.172413793103448,0.110944527736132,0.56671664167916
1011,0.611694152923538,0.100949525237381,0.0939530234882559,0.193403298350825
1016,0.258370814592704,0.0939530234882559,0.411294352823588,0.236381809095452
1018,0.293853073463268,0.115942028985507,0.160919540229885,0.429285357321339
1021,0.113943028485757,0.484257871064468,0.0869565217391304,0.314842578710645
1025,0.145427286356822,0.11944027986007,0.313343328335832,0.421789105447276
1026,0.135932033983008,0.142928535732134,0.336831584207896,0.384307846076962
1028,0.118440779610195,0.116441779110445,0.450274862568716,0.314842578710645
1032,0.276861569215392,0.156921539230385,0.205897051474263,0.36031984007996
1033,0.341829085457271,0.110444777611194,0.196901549225387,0.350824587706147
1046,0.220889555222389,0.394302848575712,0.183908045977011,0.200899550224888
1052,0.122938530734633,0.126436781609195,0.367816091954023,0.382808595702149
1057,0.103948025987006,0.243378310844578,0.395302348825587,0.257371314342829
1062,0.130434782608696,0.532733633183408,0.103448275862069,0.233383308345827
1064,0.422288855572214,0.177411294352824,0.0999500249875062,0.300349825087456
1074,0.139430284857571,0.48175912043978,0.0929535232383808,0.285857071464268
1086,0.172413793103448,0.410294852573713,0.293853073463268,0.12343828085957
1087,0.368315842078961,0.259870064967516,0.254872563718141,0.116941529235382
1091,0.310844577711144,0.306846576711644,0.257371314342829,0.124937531234383
1092,0.148925537231384,0.431284357821089,0.262368815592204,0.157421289355322
1093,0.359320339830085,0.307846076961519,0.215892053973014,0.116941529235382
1097,0.251374312843578,0.384807596201899,0.237381309345327,0.126436781609195
1103,0.490754622688656,0.114942528735632,0.128935532233883,0.265367316341829
1104,0.102448775612194,0.413793103448276,0.228385807096452,0.255372313843078
1105,0.133933033483258,0.47776111944028,0.148425787106447,0.239880059970015
1108,0.167416291854073,0.535232383808096,0.108445777111444,0.188905547226387
1112,0.118440779610195,0.247876061969015,0.162418790604698,0.471264367816092
1114,0.278360819590205,0.102448775612194,0.436781609195402,0.182408795602199
1119,0.192903548225887,0.149925037481259,0.178910544727636,0.478260869565217
1120,0.438280859570215,0.11744127936032,0.300849575212394,0.143428285857071
1124,0.113943028485757,0.43728135932034,0.202898550724638,0.245877061469265
1128,0.113943028485757,0.214892553723138,0.440279860069965,0.230884557721139
1130,0.214892553723138,0.211894052973513,0.209895052473763,0.363318340829585
1131,0.106446776611694,0.172913543228386,0.453773113443278,0.266866566716642
1133,0.183408295852074,0.487756121939031,0.100449775112444,0.228385807096452
1139,0.199900049975012,0.245377311344328,0.210394802598701,0.344327836081959
1140,0.105947026486757,0.611694152923538,0.0869565217391304,0.195402298850575
1143,0.382808595702149,0.122938530734633,0.135432283858071,0.358820589705147
1149,0.227386306846577,0.132933533233383,0.362818590704648,0.276861569215392
1151,0.28735632183908,0.193403298350825,0.0999500249875062,0.419290354822589
1155,0.147926036981509,0.302348825587206,0.133933033483258,0.415792103948026
1158,0.168415792103948,0.501249375312344,0.108945527236382,0.221389305347326
1175,0.233883058470765,0.289355322338831,0.0674662668665667,0.409295352323838
1178,0.105947026486757,0.617691154422789,0.0599700149925037,0.216391804097951
1184,0.468765617191404,0.145427286356822,0.148925537231384,0.23688155922039
1189,0.148925537231384,0.340829585207396,0.16591704147926,0.344327836081959
1190,0.115942028985507,0.152423788105947,0.565717141429285,0.16591704147926
1197,0.221389305347326,0.464767616191904,0.12343828085957,0.190404797601199
1198,0.440779610194903,0.11944027986007,0.252873563218391,0.186906546726637
1202,0.0849575212393803,0.24487756121939,0.358820589705147,0.311344327836082
1209,0.11344327836082,0.114942528735632,0.115942028985507,0.655672163918041
1210,0.337831084457771,0.124437781109445,0.113943028485757,0.423788105947026
1217,0.350324837581209,0.143928035982009,0.328335832083958,0.177411294352824
1224,0.253873063468266,0.259370314842579,0.326836581709145,0.15992003998001
1226,0.137931034482759,0.289355322338831,0.132933533233383,0.439780109945027
1229,0.171914042978511,0.499750124937531,0.0944527736131934,0.233883058470765
1236,0.156421789105447,0.142928535732134,0.221889055472264,0.478760619690155
1242,0.195902048975512,0.36031984007996,0.100949525237381,0.342828585707146
1248,0.512243878060969,0.149925037481259,0.102448775612194,0.235382308845577
1249,0.134932533733133,0.116941529235382,0.415292353823088,0.332833583208396
1256,0.481259370314843,0.191904047976012,0.121939030484758,0.204897551224388
1258,0.150924537731134,0.213893053473263,0.401299350324838,0.233883058470765
1259,0.230884557721139,0.128435782108946,0.119940029985007,0.520739630184908
1269,0.369315342328836,0.182408795602199,0.121939030484758,0.326336831584208
1273,0.428285857071464,0.167416291854073,0.0899550224887556,0.314342828585707
1278,0.141929035482259,0.460769615192404,0.272363818090955,0.124937531234383
1282,0.351824087956022,0.123938030984508,0.179910044977511,0.344327836081959
1289,0.286356821589205,0.20039980009995,0.131934032983508,0.381309345327336
1295,0.227886056971514,0.24287856071964,0.175912043978011,0.353323338330835
1296,0.384807596201899,0.20039980009995,0.16591704147926,0.248875562218891
1298,0.163418290854573,0.20039980009995,0.412793603198401,0.223388305847076
1302,0.506246876561719,0.140429785107446,0.163418290854573,0.189905047476262
1306,0.378810594702649,0.271864067966017,0.136431784107946,0.212893553223388
1310,0.203898050974513,0.164417791104448,0.188405797101449,0.44327836081959
1311,0.278360819590205,0.157421289355322,0.209395302348826,0.354822588705647
1312,0.404297851074463,0.197901049475262,0.1944027986007,0.203398300849575
1338,0.210394802598701,0.316341829085457,0.346826586706647,0.126436781609195
1342,0.179410294852574,0.459270364817591,0.231884057971014,0.129435282358821
1346,0.162418790604698,0.387306346826587,0.270864567716142,0.179410294852574
1363,0.258870564717641,0.229385307346327,0.137931034482759,0.373813093453273
1367,0.35432283858071,0.208395802098951,0.220389805097451,0.216891554222889
1373,0.188405797101449,0.309345327336332,0.190904547726137,0.311344327836082
1376,0.189405297351324,0.35632183908046,0.173913043478261,0.280359820089955
1382,0.147926036981509,0.294852573713143,0.189405297351324,0.367816091954023
1389,0.307846076961519,0.141929035482259,0.134432783608196,0.415792103948026
1403,0.333833083458271,0.199900049975012,0.088455772113943,0.377811094452774
1408,0.258370814592704,0.274862568715642,0.107446276861569,0.359320339830085
1418,0.0734632683658171,0.464767616191904,0.105947026486757,0.355822088955522
1421,0.0819590204897551,0.48575712143928,0.100449775112444,0.331834082958521
1433,0.339830084957521,0.177911044477761,0.303848075962019,0.178410794602699
1438,0.138930534732634,0.351324337831084,0.214392803598201,0.295352323838081
1443,0.130934532733633,0.388305847076462,0.144427786106947,0.336331834082959
1444,0.15592203898051,0.199900049975012,0.299850074962519,0.344327836081959
1456,0.396301849075462,0.153423288355822,0.136931534232884,0.313343328335832
1457,0.156921539230385,0.132933533233383,0.366816591704148,0.343328335832084
1466,0.115942028985507,0.0809595202398801,0.540729635182409,0.262368815592204
1469,0.134432783608196,0.122438780609695,0.387806096951524,0.355322338830585
1470,0.0894552723638181,0.0914542728635682,0.56071964017991,0.258370814592704
1475,0.156921539230385,0.108945527236382,0.181409295352324,0.55272363818091
1486,0.172913543228386,0.493753123438281,0.150924537731134,0.182408795602199
1489,0.313343328335832,0.145427286356822,0.178410794602699,0.362818590704648
1495,0.147926036981509,0.448775612193903,0.147926036981509,0.255372313843078
1505,0.291354322838581,0.110944527736132,0.404297851074463,0.193403298350825
1512,0.301349325337331,0.197901049475262,0.129935032483758,0.370814592703648
1516,0.451274362818591,0.357321339330335,0.0924537731134433,0.0989505247376312
1517,0.12543728135932,0.125937031484258,0.338830584707646,0.409795102448776
1518,0.0979510244877561,0.216891554222889,0.527736131934033,0.157421289355322
1520,0.206896551724138,0.368315842078961,0.140929535232384,0.283858070964518
1526,0.177911044477761,0.179910044977511,0.346826586706647,0.295352323838081
1534,0.184907546226887,0.349325337331334,0.336831584207896,0.128935532233883
1535,0.107946026986507,0.15592203898051,0.577211394302849,0.158920539730135
1540,0.205897051474263,0.190404797601199,0.235382308845577,0.368315842078961
1543,0.0904547726136932,0.0974512743628186,0.282358820589705,0.529735132433783
1547,0.31984007996002,0.0979510244877561,0.102448775612194,0.47976011994003
1548,0.114942528735632,0.16591704147926,0.186406796601699,0.532733633183408
1552,0.0619690154922539,0.391304347826087,0.0889555222388806,0.457771114442779
1554,0.24287856071964,0.114442778610695,0.139930034982509,0.502748625687156
1559,0.11544227886057,0.510744627686157,0.107946026986507,0.265867066466767
1573,0.103948025987006,0.314842578710645,0.273863068465767,0.307346326836582
1574,0.150424787606197,0.162418790604698,0.542228885557221,0.144927536231884
1575,0.124437781109445,0.615192403798101,0.120439780109945,0.139930034982509
1578,0.107446276861569,0.230384807596202,0.484757621189405,0.177411294352824
1581,0.425787106446777,0.140429785107446,0.16391804097951,0.269865067466267
1593,0.56671664167916,0.109445277361319,0.178910544727636,0.144927536231884
1595,0.175412293853073,0.420289855072464,0.11344327836082,0.290854572713643
1598,0.177911044477761,0.350324837581209,0.344327836081959,0.12743628185907
1602,0.23488255872064,0.205897051474263,0.270364817591204,0.288855572213893
1606,0.168415792103948,0.36231884057971,0.329835082458771,0.139430284857571
1614,0.185907046476762,0.228885557221389,0.426286856571714,0.158920539730135
1618,0.134932533733133,0.16591704147926,0.419290354822589,0.279860069965017
1635,0.221889055472264,0.369815092453773,0.264367816091954,0.143928035982009
1636,0.220889555222389,0.352823588205897,0.208895552223888,0.217391304347826
1639,0.291854072963518,0.28335832083958,0.310344827586207,0.114442778610695
1642,0.306846576711644,0.253873063468266,0.23888055972014,0.20039980009995
1644,0.24287856071964,0.351824087956022,0.206896551724138,0.1984007996002
1650,0.261869065467266,0.236381809095452,0.252873563218391,0.248875562218891
1654,0.310844577711144,0.262368815592204,0.255872063968016,0.170914542728636
1662,0.114442778610695,0.134432783608196,0.450274862568716,0.300849575212394
1664,0.413293353323338,0.175912043978011,0.108945527236382,0.301849075462269
1665,0.100949525237381,0.188905547226387,0.410294852573713,0.299850074962519
1669,0.208895552223888,0.252373813093453,0.224387806096952,0.314342828585707
1671,0.297851074462769,0.126436781609195,0.27336331834083,0.302348825587206
1675,0.297351324337831,0.218890554722639,0.208395802098951,0.27536231884058
1677,0.52223888055972,0.16391804097951,0.109945027486257,0.203898050974513
1683,0.116441779110445,0.417291354322839,0.336331834082959,0.129935032483758
1688,0.627186406796602,0.125937031484258,0.0924537731134433,0.154422788605697
1694,0.132933533233383,0.144427786106947,0.305847076461769,0.416791604197901
1701,0.165417291354323,0.123938030984508,0.132433783108446,0.578210894552724
1727,0.0944527736131934,0.267366316841579,0.353823088455772,0.284357821089455
1729,0.397801099450275,0.152423788105947,0.127936031984008,0.32183908045977
1731,0.227886056971514,0.340829585207396,0.27936031984008,0.15192403798101
1736,0.23288355822089,0.276861569215392,0.24287856071964,0.247376311844078
1737,0.126936531734133,0.505747126436782,0.208895552223888,0.158420789605197
1738,0.311344327836082,0.219390304847576,0.262868565717141,0.2063968015992
1741,0.227386306846577,0.220889555222389,0.333333333333333,0.218390804597701
1743,0.390804597701149,0.32383808095952,0.139430284857571,0.145927036481759
1748,0.228885557221389,0.441779110444778,0.144427786106947,0.184907546226887
1750,0.207896051974013,0.142928535732134,0.147426286856572,0.501749125437281
1751,0.150424787606197,0.119940029985007,0.405297351324338,0.324337831084458
1753,0.103948025987006,0.231384307846077,0.486256871564218,0.178410794602699
1754,0.110944527736132,0.334832583708146,0.126436781609195,0.427786106946527
1756,0.484757621189405,0.134932533733133,0.106446776611694,0.273863068465767
1757,0.0919540229885057,0.292353823088456,0.342328835582209,0.27336331834083
1786,0.148925537231384,0.171414292853573,0.298850574712644,0.380809595202399
1791,0.15392303848076,0.088455772113943,0.415792103948026,0.341829085457271
1797,0.217891054472764,0.167416291854073,0.20039980009995,0.414292853573213
1805,0.282358820589705,0.123938030984508,0.348825587206397,0.24487756121939
1806,0.395302348825587,0.176411794102949,0.170914542728636,0.257371314342829
1807,0.329335332333833,0.341329335332334,0.12543728135932,0.203898050974513
1808,0.194902548725637,0.261369315342329,0.213893053473263,0.329835082458771
1811,0.397801099450275,0.179410294852574,0.147426286856572,0.27536231884058
1812,0.195902048975512,0.164417791104448,0.412293853073463,0.227386306846577
1816,0.335832083958021,0.242378810594703,0.164417791104448,0.257371314342829
1819,0.148925537231384,0.473263368315842,0.12543728135932,0.252373813093453
1822,0.0979510244877561,0.462768615692154,0.174412793603198,0.264867566216892
1830,0.176911544227886,0.176911544227886,0.410294852573713,0.235882058970515
1832,0.28535732133933,0.340829585207396,0.140429785107446,0.233383308345827
1836,0.303848075962019,0.27536231884058,0.15992003998001,0.260869565217391
1840,0.150924537731134,0.297351324337831,0.224887556221889,0.326836581709145
1844,0.23688155922039,0.223888055972014,0.298350824587706,0.24087956021989
1848,0.207396301849075,0.28535732133933,0.213393303348326,0.293853073463268
1851,0.193903048475762,0.160919540229885,0.2063968015992,0.438780609695152
1857,0.202898550724638,0.231384307846077,0.212893553223388,0.352823588205897
